DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,Color,DesignatedCpID,SPo,PPo,LotNo,UnitType,Units,Comment,IsReceived,IsItemReceived
7760,55715,10059,LDPE Film,6708,L,0.01,L,67.08,-200,U,-200,6708,L         ,USD,67.08,USD,-200,          ,,15083,8042,                         ,9,1,,NULL,NULL
7763,55715,862,Mixed Strapping,1718,L,0,L,0,0,U,0,1718,L         ,USD,0,USD,0,          ,,15083,8042,                         , ,0,,NULL,NULL
7764,55716,944,Mixed plastic pallets,8212,L,0.21,L,1724.52,0.03,L,246.36,8212,L         ,USD,1724.52,USD,246.36,          ,,15084,8043,                         , ,0,,NULL,NULL
7765,55717,786,IBC Tote Regrind,41508,L,0.36,L,14942.88,0.26,L,10792.08,41508,L         ,USD,14942.88,USD,10792.08,          ,,15085,8044,                         , ,0,,NULL,NULL
7766,55718,10023,HDPE Drums,31620,L,0.16,L,5059.2,0.08,L,2529.6,31620,L         ,USD,5059.2,USD,2529.6,          ,,15086,8045,                         , ,0,,NULL,NULL
7767,55719,10012,PET Bottles - Post Consumer Bales,16550,L,0.04,L,662,0.04,L,662,16550,L         ,USD,662,USD,662,          ,,               ,8046,55719-1                  ,B,0,,NULL,NULL
7768,55720,944,Plastic Pallets - No Metal,12540,L,0.21,L,2633.4,0.05,L,627,12540,L         ,USD,2633.4,USD,627,          ,,15087,8047,                         , ,0,,NULL,NULL
7769,55636,10022,HDPE Crates,3035,L,0.35,L,1062.25,0,L,0,0,L         ,USD,1062.25,USD,0,          ,,15015,7971,                         , ,0,,NULL,NULL
7770,55636,805,HDPE Knockdown Bins,420,L,0.55,L,231,0,L,0,0,L         ,USD,231,USD,0,          ,,15015,7971,                         , ,0,,NULL,NULL
7771,55636,10003,TRASH - NO VALUE,970,L,0,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,15015,7971,                         , ,0,,NULL,NULL
7772,55721,805,HDPE Knockdowns,27228,L,0.2,L,5445.6,0.12,L,3267.36,27228,L         ,USD,5445.6,USD,3267.36,          ,,15089,8048,                         , ,0,,NULL,NULL
7773,55722,786,IBC Totes - Baled / Mixed Color,43000,L,0.23,L,9890,0.14,L,5826.8,41620,L         ,USD,9890,USD,5826.8,          ,,15090,8049,                         , ,0,,NULL,NULL
7774,55723,944,Plastic Pallets - No Metal,14040,L,0.2,L,2808,150,U,150,14040,L         ,USD,2808,USD,150,          ,,15091,8050,                         ,9,1,,NULL,NULL
7775,55724,906,PP Glass Filled Pellet & Regrind,36079,L,0.3,L,10823.7,0.18,L,6494.22,36079,L         ,USD,10823.7,USD,6494.22,          ,,15092,8051,                         ,G,0,,NULL,NULL
7777,55725,803,PP Tubs & Lids,33920,L,0.12,L,4070.4,0.055,L,1867.8,33960,L         ,USD,4070.4,USD,1867.8,          ,,15093,8052,                         , ,0,,NULL,NULL
7778,55726,803,PP Tubs & Lids,0,L,0.12,L,0,0.055,L,0,0,L         ,USD,0,USD,0,          ,,               ,8053,                         ,B,0,,NULL,NULL
7779,55727,881,Gaylord Boxes,100,E,12,E,1200,10.5,E,1050,100,E         ,USD,1200,USD,1050,          ,,15095,8055,                         , ,0,,NULL,NULL
7780,55728,931,LDPE Film - Grade A,39431,L,0.25,L,9857.75,0.19,L,7497.59,39461,L         ,USD,9857.75,USD,7497.59,          ,,15096,8056,                         , ,0,,NULL,NULL
7781,55729,811,Mixed Plastic Pallets,12220,L,0.2,L,2444,300,U,300,12220,L         ,USD,2444,USD,300,          ,,15097,8057,                         ,9,1,,NULL,NULL
7782,55730,931,LDPE Film - Grade A,44115,L,0.26,L,11469.9,0.25,L,11028.75,44115,L         ,USD,11469.9,USD,11028.75,          ,,15098,8058,                         ,B,0,,NULL,NULL
7783,55731,10082,PP Corrugated Sheets,23200,L,0.23,L,5336,0.12,L,2885.16,24043,L         ,USD,5336,USD,2885.16,          ,,15099,8059,                         , ,0,,NULL,NULL
7784,55732,803,PP Tubs & Lids,37720,L,0.1,L,3772,0.08,L,3017.6,37720,L         ,USD,3772,USD,3017.6,          ,,15100,8060,                         , ,0,,NULL,NULL
7785,55733,910,HMW Sheet Regrind,40315,L,0.35,L,14110.25,0.32,L,12900.8,40315,L         ,USD,14110.25,USD,12900.8,          ,,15101,8061,                         , ,0,,NULL,NULL
7786,55734,944,Plastic Pallets - No Metal,15240,L,0.2,L,3048,0.08,L,1219.2,15240,L         ,USD,3048,USD,1219.2,          ,,15102,8062,                         , ,0,,NULL,NULL
7787,55735,944,Plastic Pallets - No Metal,15820,L,0.2,L,3164,0.01,L,158.2,15820,L         ,USD,3164,USD,158.2,          ,,15103,8063,                         , ,0,,NULL,NULL
7788,55736,10035,Dunnage,9990,L,0.15,L,1498.5,0.11,L,1098.9,9990,L         ,USD,1498.5,USD,1098.9,          ,,15104,8064,                         , ,0,,NULL,NULL
7789,55737,10023,HDPE Drums Clean and dry,0,L,0.23,L,0,0.13,L,0,0,L         ,USD,0,USD,0,          ,,15105,8065,                         , ,0,,NULL,NULL
7790,55738,10059,LDPE Bags w/ Print,33880,L,0.18,L,6098.4,0.05,L,1694,33880,L         ,USD,6098.4,USD,1694,          ,,15106,8066,                         , ,0,,NULL,NULL
7791,55739,762,LDPE Mixed Color Film,42250,L,0.085,L,3591.25,0.04,L,1690,42250,L         ,USD,3591.25,USD,1690,          ,,15107,8067,                         , ,0,,NULL,NULL
7792,55740,944,"Mixed Plastic Pallets -No metal, no Fiberglass",8504,L,0.2,L,1700.8,150,U,150,8504,L         ,USD,1700.8,USD,150,          ,,15108,8068,                         ,9,1,,NULL,NULL
7793,55741,967,PET Pellet - Bottle Grade,41869,L,0.21,L,8792.49,0.16,L,6699.04,41869,L         ,USD,8792.49,USD,6699.04,          ,,15109,8069,                         , ,0,,NULL,NULL
7794,55742,970,PP Parts & Purge,7132,L,0.13,L,927.16,0.08,L,570.56,7132,L         ,USD,927.16,USD,570.56,          ,,15110,8070,                         , ,0,,NULL,NULL
7795,55743,10032,Red Totes On Casters,10320,L,0.2,L,2064,0,L,0,10320,L         ,USD,2064,USD,0,          ,,15111,8071,                         , ,0,,NULL,NULL
7796,55747,786,IBC Tote Bales,36820,L,0.17,L,6259.4,0.12,L,4418.4,36820,L         ,USD,6259.4,USD,4418.4,          ,,15112,8072,                         , ,0,,NULL,NULL
7797,55748,786,IBC Tote Bales,36420,L,0.17,L,6191.4,0.12,L,4370.4,36420,L         ,USD,6191.4,USD,4370.4,          ,,15113,8073,                         , ,0,,NULL,NULL
7798,55749,786,IBC Tote Bales,39480,L,0.17,L,6711.6,0.12,L,4737.6,39480,L         ,USD,6711.6,USD,4737.6,          ,,15114,8074,                         ,B,0,,NULL,NULL
7799,55750,936,HDPE Trash totes & Lids,10500,L,0.1,L,1050,0,L,0,10500,L         ,USD,1050,USD,0,          ,,15115,8075,                         , ,0,,NULL,NULL
7800,55751,931,LDPE Film - Grade A,33220,L,0.26,L,8637.2,0.19,L,6311.8,33220,L         ,USD,8637.2,USD,6311.8,          ,,15116,8076,                         , ,0,,NULL,NULL
7801,55752,860,Super Sacks A - reusable from peanuts,40220,L,0.18,L,7239.6,0.1,L,4022,40220,L         ,USD,7239.6,USD,4022,          ,,15117,8077,                         , ,0,,NULL,NULL
7802,55753,10082,PP Corrugated,11220,L,0.2,L,2244,0,L,0,11220,L         ,USD,2244,USD,0,          ,,15118,8078,                         , ,0,,NULL,NULL
7804,55754,944,Plastic Pallets - No Metal,6860,L,0.2,L,1372,0,L,0,6860,L         ,USD,1372,USD,0,          ,,15119,8079,                         ,A,0,,NULL,NULL
7805,55755,762,LDPE Film - Color,44920,L,0.12,L,5390.4,0.06,L,2695.2,44920,L         ,USD,5390.4,USD,2695.2,          ,,15120,8080,                         , ,0,,NULL,NULL
7806,55756,944,Plastic Pallets - No Metal,8818,L,0.12,L,1058.16,0,L,0,8818,L         ,USD,1058.16,USD,0,          ,,15121,8081,                         , ,0,,NULL,NULL
7807,55757,10041,PP COPOLYMER INJ 5-10MI,8076,L,0.2,L,1615.2,0,U,0,8076,L         ,USD,1615.2,USD,0,          ,,15122,8082,                         ,9,1,,NULL,NULL
7808,55757,738,HDPE INJECTION 1-5MI,2692,L,0.2,L,538.4,350,U,350,2692,L         ,USD,538.4,USD,350,          ,,15122,8082,                         ,9,1,,NULL,NULL
7809,55757,10036,HDPE HMW EXT 8-16HLMI,2692,L,0.2,L,538.4,0,U,0,2692,L         ,USD,538.4,USD,0,          ,,15122,8082,                         , ,0,,NULL,NULL
7810,55758,10013,HDPE Containers,0,L,0.125,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,15123,8083,                         , ,0,,NULL,NULL
7811,55759,931,LDPE Film - Grade A,42180,L,0.225,L,9490.5,0.17,L,7170.6,42180,L         ,USD,9490.5,USD,7170.6,          ,,15124,8084,                         , ,0,,NULL,NULL
7812,55760,931,LDPE Film - Grade A,38980,L,0.225,L,8770.5,0.17,L,6626.6,38980,L         ,USD,8770.5,USD,6626.6,          ,,15127,8084,                         , ,0,,NULL,NULL
7813,55761,10082,PP Corrugated Sheets,22100,L,0.19,L,4199,0.1,L,2185.5,21855,L         ,USD,4199,USD,2185.5,          ,,15125,8085,                         , ,0,,NULL,NULL
7814,55762,944,Plastic Pallets - No Metal,13300,L,0.2,L,2660,0.02,L,266,13300,L         ,USD,2660,USD,266,          ,,15126,8086,                         , ,0,,NULL,NULL
7815,55763,870,PET Clamshells,10368,L,0.25,L,2592,0.07,L,725.76,10368,L         ,USD,2592,USD,725.76,          ,,15128,8087,                         , ,0,,NULL,NULL
7816,55764,870,PET Clamshells,10569,L,0.25,L,2642.25,0.07,L,739.83,10569,L         ,USD,2642.25,USD,739.83,          ,,15128,8087,                         , ,0,,NULL,NULL
7817,55765,870,PET Clamshells,12316,L,0.25,L,3079,0.07,L,862.12,12316,L         ,USD,3079,USD,862.12,          ,,15128,8087,                         , ,0,,NULL,NULL
7818,55766,870,PET Clamshells,12453,L,0.25,L,3113.25,0.07,L,871.71,12453,L         ,USD,3113.25,USD,871.71,          ,,15128,8087,                         , ,0,,NULL,NULL
7819,55767,870,PET Clamshells,12346,L,0.25,L,3086.5,0.07,L,864.22,12346,L         ,USD,3086.5,USD,864.22,          ,,15128,8087,                         , ,0,,NULL,NULL
7820,55768,870,PET Clamshells,7860,L,0.25,L,1965,0.07,L,550.2,7860,L         ,USD,1965,USD,550.2,          ,,15128,8087,                         , ,0,,NULL,NULL
7821,55769,10059,LDPE Film,43350,L,0.12,L,5202,0.06,L,2601,43350,L         ,USD,5202,USD,2601,          ,,15129,8088,                         , ,0,,NULL,NULL
7822,55716,10003,Bad Skids,1548,L,0,L,0,0,L,0,1548,L         ,USD,0,USD,0,          ,,15084,8043,                         , ,0,,NULL,NULL
7823,55728,10003,Landfill Material,4329,L,0,L,0,0,L,0,4329,L         ,USD,0,USD,0,          ,,15096,8056,                         , ,0,,NULL,NULL
7824,55770,958,Mixed Plastic Pallets,9880,L,0.2,L,1976,0.06,L,592.8,9880,L         ,USD,1976,USD,592.8,          ,,15130,8089,                         , ,0,,NULL,NULL
7825,55771,10059,LDPE Film,3327,L,0.01,L,33.27,-200,U,-200,3327,L         ,USD,33.27,USD,-200,          ,,15132,8090,                         ,9,1,,NULL,NULL
7828,55771,862,Mixed Strapping,80,L,0,L,0,0,L,0,80,L         ,USD,0,USD,0,          ,,15132,8090,                         , ,0,,NULL,NULL
7829,55772,10069,PET Trays (CLEAR),35299,L,0.42,L,14825.58,0.32,L,11295.68,35299,L         ,USD,14825.58,USD,11295.68,          ,,15133,8091,                         , ,0,,NULL,NULL
7830,55773,10069,PET Trays (CLEAR),0,L,0.42,L,0,0.32,L,0,0,L         ,USD,0,USD,0,          ,,15134,8092,                         , ,0,,NULL,NULL
7831,55773,10012,PET Clear Bottles,0,L,0.42,L,0,0.32,L,0,0,L         ,USD,0,USD,0,          ,,15134,8092,                         , ,0,,NULL,NULL
7832,55772,10012,PET Bottles,2396,L,0.38,L,910.48,0.32,L,766.72,2396,L         ,USD,910.48,USD,766.72,          ,,15133,8091,                         , ,0,,NULL,NULL
7833,55774,931,LDPE Film - Grade A,40800,L,0.18,L,7344,0.06,L,2448,40800,L         ,USD,7344,USD,2448,          ,,15135,8093,                         , ,0,,NULL,NULL
7834,55775,762,LDPE Mixed Color Film,44640,L,0.12,L,5356.8,0.055,L,2455.2,44640,L         ,USD,5356.8,USD,2455.2,          ,,15136,8094,                         , ,0,,NULL,NULL
7835,55776,949,LDPE Mixed Color Resin,32550,L,0.3,L,9765,0.25,L,8137.5,32550,L         ,USD,9765,USD,8137.5,          ,,15137,8095,                         , ,0,,NULL,NULL
7836,55777,944,Mixed Plastic Pallets,11960,L,0.2,L,2392,200,U,200,11960,L         ,USD,2392,USD,200,          ,,15138,8096,                         ,9,1,,NULL,NULL
7837,55778,970,PP Parts & Purge,0,L,0.15,L,0,0.1,L,0,0,L         ,USD,0,USD,0,          ,,15139,8097,                         ,G,0,,NULL,NULL
7838,55779,10012,PET Bottles - Post Consumer Bales,29020,L,0.09,L,2611.8,0.035,L,1015.7,29020,L         ,USD,2611.8,USD,1015.7,          ,,15140,8098,                         , ,0,,NULL,NULL
7839,55780,931,LDPE Film - Grade A,41740,L,0.25,L,10435,0.24,L,10017.6,41740,L         ,USD,10435,USD,10017.6,          ,,15141,8099,                         , ,0,,NULL,NULL
7840,55781,10061,PC Water Jugs,0,L,0.45,L,0,0.375,L,0,0,L         ,USD,0,USD,0,          ,,15142,8100,                         , ,0,,NULL,NULL
7841,55758,10053,LDPE Containers,0,L,0.06,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,15123,8083,                         , ,0,,NULL,NULL
7842,55782,10023,HDPE Drum Regrind,38460,L,0.25,L,9615,0.23,L,8845.8,38460,L         ,USD,9615,USD,8845.8,          ,,15143,8101,                         , ,0,,NULL,NULL
7843,55675,10003,TRASH - NO VALUE,1426,L,0,L,0,0,L,0,1426,L         ,USD,0,USD,0,          ,,15048,8006,                         , ,0,,NULL,NULL
7844,55742,10003,TRASH - NO VALUE,1582,L,0,L,0,0,L,0,1582,L         ,USD,0,USD,0,          ,,15110,8070,                         , ,0,,NULL,NULL
7845,55783,10059,LDPE Film,39200,L,0.1,L,3920,0.06,L,2353.2,39220,L         ,USD,3920,USD,2353.2,          ,,15144,8102,                         , ,0,,NULL,NULL
7846,55784,10024,HDPE Frac Regrind,40946,L,0.285,L,11669.61,0.26,L,10645.96,40946,L         ,USD,11669.61,USD,10645.96,          ,,15145,8103,                         , ,0,,NULL,NULL
7847,55785,944,Plastic Pallets,15900,L,0.18,L,2862,0.07,L,1113,15900,L         ,USD,2862,USD,1113,          ,,15146,8104,                         , ,0,,NULL,NULL
7848,55786,944,Mixed Pallets,13480,L,0.18,L,2426.4,200,U,200,13480,L         ,USD,2426.4,USD,200,          ,,15147,8105,                         ,9,1,,NULL,NULL
7849,55787,10011,HDPE Bottles - Natural Milk Jugs,18180,L,0.45,L,8181,0.4,L,7246,18115,L         ,USD,8181,USD,7246,          ,,15149,8106,                         , ,0,,NULL,NULL
7850,55733,10013,HDPE Pellets,1123,L,0.08,L,89.84,0.06,L,67.38,1123,L         ,USD,89.84,USD,67.38,          ,,15101,8061,                         , ,0,,NULL,NULL
7851,55740,10003,TRASH - NO VALUE,769,L,0,L,0,0,L,0,769,L         ,USD,0,USD,0,          ,,15108,8068,                         , ,0,,NULL,NULL
7852,55787,10010,HDPE Bottles - Mixed Color,14360,L,0.07,L,1005.2,0.02,L,292.2,14610,L         ,USD,1005.2,USD,292.2,          ,,15149,8106,                         , ,0,,NULL,NULL
7853,55789,906,PP White Regrind (has evoh content),36309,L,0.24,L,8714.16,0.18,L,6535.62,36309,L         ,USD,8714.16,USD,6535.62,          ,,15150,8107,                         , ,0,,NULL,NULL
7854,55790,931,LDPE Film - Grade A,0,L,0.225,L,0,0.17,L,0,0,L         ,USD,0,USD,0,          ,,15151,8084,                         ,B,0,,NULL,NULL
7855,55791,931,LDPE Clear,38910,L,0.18,L,7003.8,0.1,L,3928,39280,L         ,USD,7003.8,USD,3928,          ,,15152,8108,                         , ,0,,NULL,NULL
7856,55792,10024,HDPE Frac Regrind,0,L,0.285,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,15153,NEED PO        ,                         ,G,0,,NULL,NULL
7857,55793,944,Plastic Pallets - No Metal,8560,L,0.19,L,1626.4,0,L,0,8560,L         ,USD,1626.4,USD,0,          ,,15154,8109,                         ,A,0,,NULL,NULL
7858,55794,877,LDPE Film Grade A,21816,L,0.16,L,3490.56,0.08,L,1745.28,21816,L         ,USD,3490.56,USD,1745.28,          ,,15155,8110,                         , ,0,,NULL,NULL
7859,55795,805,Non-Standard Knockdown Containers,71,E,60,E,4260,0.07,L,1065.54,15222,L         ,USD,4260,USD,1065.54,          ,,15156,8111,                         , ,0,,NULL,NULL
7860,55756,10003,TRASH - NO VALUE,2045,L,0,L,0,0,L,0,2045,L         ,USD,0,USD,0,          ,,15121,8081,                         , ,0,,NULL,NULL
7861,55796,842,Mixed Rigid Plastics - Grade A,2576,L,0,L,0,0,L,0,3049,L         ,USD,0,USD,0,          ,,15157,8112,                         , ,0,,NULL,NULL
7862,55797,10079,PP,0,L,0,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,15158,8113,                         ,G,0,,NULL,NULL
7863,55798,10032,HDPE Pallets,1478,L,0.2,L,295.6,0.07,L,103.46,1478,L         ,USD,295.6,USD,103.46,          ,,15159,8114,                         , ,0,,NULL,NULL
7864,55799,780,PA66 Parts and Purge,27381,L,0.05,L,1369.05,0.02,L,547.62,27381,L         ,USD,1369.05,USD,547.62,          ,,15160,8115,                         , ,0,,NULL,NULL
7866,55800,10041,PP Pallets - Clean,11900,L,0.16,L,1904,0.015,L,178.5,11900,L         ,USD,1904,USD,178.5,          ,,15161,8116,                         , ,0,,NULL,NULL
7868,55656A,775,PP Co-Polymer Purge Scrap,29290,L,0.35,L,10251.5,0.2458,L,7200.9,29290,L         ,USD,10251.5,USD,7200.9,          ,,15030,               ,                         ,G,1,,NULL,NULL
7869,55801,944,Plastic Pallets - No Metal,12900,L,0.16,L,2064,150,U,150,12900,L         ,USD,2064,USD,150,          ,,15162,8117,                         ,9,1,,NULL,NULL
7870,55802,958,Mixed Plastic Pallets,11540,L,0.16,L,1846.4,300,U,300,11540,L         ,USD,1846.4,USD,300,          ,,15163,8118,                         ,9,1,,NULL,NULL
7871,55803,958,Mixed Plastic Pallets,13480,L,0.2,L,2696,300,U,300,13480,L         ,USD,2696,USD,300,          ,,15208,8119,                         ,9,1,,NULL,NULL
7872,55804,803,PP Tubs & Lids,38940,L,0.14,L,5451.6,0.065,L,2531.1,38940,L         ,USD,5451.6,USD,2531.1,          ,,15165,8120,                         , ,0,,NULL,NULL
7873,55805,842,MRP - Grade A,39980,L,0.105,L,4197.9,0.04,L,1599.2,39980,L         ,USD,4197.9,USD,1599.2,          ,,15166,8121,                         , ,0,,NULL,NULL
7874,55806,877,LDPE Film - Grade A,41160,L,0,L,0,0.02,L,823.2,41160,L         ,USD,0,USD,823.2,          ,,15167,8122,                         , ,0,,NULL,NULL
7875,55807,10079,PP#5 - Post Consumer,43280,L,0.11,L,4760.8,0.025,L,1082,43280,L         ,USD,4760.8,USD,1082,          ,,15168,8123,                         , ,0,,NULL,NULL
7876,55809,931,LDPE Film - Grade A,44732,L,0.21,L,9393.72,0.19,L,8496.8,44720,L         ,USD,9393.72,USD,8496.8,          ,,15169,8124,                         ,B,44,,NULL,NULL
7877,55814,944,Plastic Pallets - No Metal,7881,L,0.18,L,1418.58,0.05,L,394.05,7881,L         ,USD,1418.58,USD,394.05,          ,,15175,8125,                         , ,0,,NULL,NULL
7878,55815,10013,HD Totes,14280,L,0.18,L,2570.4,0,L,0,14280,L         ,USD,2570.4,USD,0,          ,,15170,8126,                         , ,0,,NULL,NULL
7880,55816,803,PP Bales,41720,L,0.12,L,5006.4,0.09,L,3754.8,41720,L         ,USD,5006.4,USD,3754.8,          ,,15171,8127,                         ,B,0,,NULL,NULL
7881,55817,803,PP Bales,0,L,0.14,L,0,0.09,L,0,0,L         ,USD,0,USD,0,          ,,15172,8128,                         ,B,0,,NULL,NULL
7882,55818,803,PP Bales,0,L,0.14,L,0,0.09,L,0,0,L         ,USD,0,USD,0,          ,,15173,8129,                         ,B,0,,NULL,NULL
7883,55819,10013,HDPE Pallets / Crates,1744,L,0.2,L,348.8,0.07,L,122.08,1744,L         ,USD,348.8,USD,122.08,          ,,15174,8130,                         , ,0,,NULL,NULL
7884,55819,829,#7 Mixed Pallets,10305,L,0.05,L,515.25,0.07,L,721.35,10305,L         ,USD,515.25,USD,721.35,          ,,15174,8130,                         , ,0,,NULL,NULL
