PayableID,BuySellNo,ItemID,CpID,Amount,FxAmount,CurrencyCd,InvoiceNo,InvoiceDt,RcvDt,Posted,IsCheck,CheckNo,APBatchNo,Reference_Date,GLAcct
522161,52407,10698,1620,1540,1540,USD,969292,2019-12-30 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103992,NULL,50200
522172,52425,10699,1534,800,800,USD,143862,2019-12-30 00:00:00,2020-01-08 00:00:00,1,NULL,NULL,103893,NULL,50200
522183,52397,10700,1536,1125,1125,USD,I521147,2020-01-02 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103933,NULL,50200
522222,52454,10706,1620,1500,1500,USD,969613,2020-01-02 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104015,NULL,50200
522229,52432,10707,1428,132,132,USD,8785,2019-12-04 00:00:00,2019-12-04 00:00:00,1,NULL,NULL,103930,NULL,50200
522230,52432,10708,1428,294,294,USD,8785,2019-12-07 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103931,NULL,50200
522231,52432,10709,1428,325,325,USD,8785,2019-12-04 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103932,NULL,50200
522232,52432,10710,1428,66,66,USD,8795,2019-12-04 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103927,NULL,50200
522233,52432,10711,1428,147,147,USD,8795,2019-12-04 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103928,NULL,50200
522303,52451,10713,1620,965,965,USD,992873,2020-03-18 00:00:00,2020-04-20 00:00:00,1,NULL,NULL,104359,NULL,50200
522342,52273,NULL,1306,2831.36,2831.36,USD,5901,2019-11-27 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103866,NULL,50100
522363,52319,1703,1831,-388.79,-388.79,USD,5210 / 52319,2019-11-01 00:00:00,2019-11-01 00:00:00,1,NULL,NULL,103870,NULL,50100
522364,52381,NULL,1831,200,200,USD,5249 / 52381,2019-12-09 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103871,NULL,50100
522365,52413,NULL,1831,200,200,USD,5279 / 52413,2019-12-12 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103872,NULL,50100
522367,52417,NULL,1508,350,350,USD,5281 / 52417,2019-12-18 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103873,NULL,50100
522368,52391,NULL,1285,2277.8,2277.8,USD,5257 / 52391,2019-11-26 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103874,NULL,50100
522369,52279,1704,1431,-41.42,-41.42,USD,52279INV,2019-12-31 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103878,NULL,50300
522370,52279INV,10714,1431,41.42,41.42,USD,AP-OFFSET,2019-12-31 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,103878,NULL,NULL
522438,52435,NULL,1860,9443.25,9443.25,USD,281110,2019-12-26 00:00:00,2020-02-19 00:00:00,1,NULL,NULL,104089,NULL,50100
522453,52444,10715,1536,425,425,USD,I528520,2020-01-06 00:00:00,2020-02-18 00:00:00,1,NULL,NULL,104087,NULL,50200
522464,52440B,NULL,1760,142.43,142.43,USD,31014,2019-12-26 00:00:00,2020-01-03 00:00:00,1,NULL,NULL,103884,NULL,50100
522466,52425,NULL,1128,10633.68,10633.68,USD,25636,2019-12-30 00:00:00,2020-01-03 00:00:00,1,NULL,NULL,103886,NULL,50100
522589,52464,10718,1536,750,750,USD,I530673,2020-01-08 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103957,NULL,50200
522592,52465,10719,1536,750,750,USD,I530697,2020-01-09 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103958,NULL,50200
522605,52443,10720,1548,-118.76,-118.76,USD,168947,2019-12-30 00:00:00,2019-12-30 00:00:00,1,NULL,NULL,103944,NULL,50200
522639,52439,NULL,1973,1966.6,1966.6,USD,CU32382,2019-12-20 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,103997,NULL,50100
522651,52457,10721,1620,1000,1000,USD,980092,2020-01-09 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103919,NULL,50200
522672,52471,10722,1536,862,862,USD,I534028,2020-01-09 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103959,NULL,50200
522696,52416,NULL,1508,350,350,USD,5281 / 52416,2019-12-17 00:00:00,2020-01-08 00:00:00,1,NULL,NULL,103888,NULL,50100
522704,52466,10723,1534,880,880,USD,144053,2020-01-20 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103978,NULL,50200
522715,52414,10725,1534,1145,1145,USD,144055,2020-01-21 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104055,NULL,50200
522720,52436,10726,1940,-158.32,-158.32,USD,52436INV,2020-04-24 00:00:00,2020-04-24 00:00:00,1,NULL,NULL,104429,NULL,50200
522746,52344,NULL,1359,1174.6,1174.6,USD,331085,2019-11-21 00:00:00,2020-01-08 00:00:00,1,NULL,NULL,103890,NULL,50100
522747,52415,NULL,1843,150,150,USD,5280 / 52415,2019-12-30 00:00:00,2020-01-08 00:00:00,1,NULL,NULL,103892,NULL,50100
522751,52470,10727,1570,1750,1750,USD,1133046,2020-01-14 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103946,NULL,50200
522837,52450,NULL,1915,1975.65,1975.65,USD,100509,2019-12-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103901,NULL,50100
522841,52379,NULL,1645,10395.75,10395.75,USD,1207,2019-12-11 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103900,NULL,50100
522846,52448,NULL,1417,674,674,USD,24583418,2020-01-03 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103904,NULL,50100
522848,52445,NULL,1306,4000,4000,USD,6010,2020-01-06 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103902,NULL,50100
522880,52386,NULL,1286,20037.04,20037.04,USD,5253 / 52386,2019-12-03 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103905,NULL,50100
522950,52486,10729,1620,290,290,USD,987314,2020-01-14 00:00:00,2020-02-26 00:00:00,1,NULL,NULL,104100,NULL,50200
522962,52487,10730,1620,630,630,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50200
522976,52423,NULL,1292,1841.1,1841.1,USD,2537,2019-12-19 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103925,NULL,50100
523065,52496,10731,1620,895,895,USD,989029,2020-01-13 00:00:00,2020-05-13 00:00:00,1,NULL,NULL,104506,NULL,50200
523082,52489,10732,1534,440,440,USD,144364,2020-01-22 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104014,NULL,50200
523139,52500,10733,1620,660,660,USD,989263,2020-02-14 00:00:00,2020-04-14 00:00:00,1,NULL,NULL,104302,NULL,50200
523141,52468,10734,1620,530,530,USD,988873,2020-04-03 00:00:00,2020-04-20 00:00:00,1,NULL,NULL,104360,NULL,50600
523164,52422,NULL,1292,7700.54,7700.54,USD,2535,2019-12-13 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103920,NULL,50100
523169,52372,NULL,1936,5984.96,5984.96,USD,26055550,2019-12-03 00:00:00,2020-01-14 00:00:00,1,NULL,NULL,103913,NULL,50100
523195,52426,10735,1508,-140,-140,USD,5289 / 52426,2020-01-07 00:00:00,2020-01-07 00:00:00,1,NULL,NULL,103969,NULL,50200
523204,52426,NULL,1508,350,350,USD,5289 / 52426,2020-01-07 00:00:00,2020-01-07 00:00:00,1,NULL,NULL,103969,NULL,50100
523206,52505,10736,1139,-650,-650,USD,7918,2020-01-20 00:00:00,2020-01-20 00:00:00,1,NULL,NULL,104024,NULL,50200
523225,52371,NULL,1466,10122.57,10122.57,USD,121119-5,2019-12-03 00:00:00,2020-01-13 00:00:00,1,NULL,NULL,103909,NULL,50100
523245,52454,NULL,1292,2327.54,2327.54,USD,2539,2020-01-02 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103924,NULL,50100
523341,52488,10737,1620,370,370,USD,991894,2020-01-14 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103948,NULL,50200
523402,52457,10738,1466,-99.71,-99.71,USD,011920-1,2020-01-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103962,NULL,50200
523408,52499,10739,1177,550,550,USD,13720318,2020-01-16 00:00:00,2020-02-21 00:00:00,1,NULL,NULL,104095,NULL,50200
523457,52402,10740,1966,-75,-75,USD,5268 / 52402,2019-12-16 00:00:00,2019-12-16 00:00:00,1,NULL,NULL,103942,NULL,50200
523475,52513,10741,1536,900,900,USD,I542384,2020-01-15 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103960,NULL,50200
523480,52438,NULL,1980,2029.9,2029.9,USD,2249,2019-12-17 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103974,NULL,50100
523494,52402,NULL,1966,450,450,USD,5268 / 52402,2019-12-16 00:00:00,2019-12-16 00:00:00,1,NULL,NULL,103942,NULL,50100
523498,52456,NULL,1139,3686.4,3686.4,USD,7813,2020-01-06 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103921,NULL,50100
523552,52512,10742,1620,795,795,USD,994809,2020-01-20 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104035,NULL,50200
523583,52471,NULL,1417,1820,1820,USD,24587354,2020-01-09 00:00:00,2020-01-15 00:00:00,1,NULL,NULL,103922,NULL,50100
523614,52497,10743,1536,503,503,USD,I544409 ,2020-01-21 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104008,NULL,50200
523673,52447,10744,1534,470,470,USD,144231,2020-01-21 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104010,NULL,50200
523680,52524,10745,1536,2050,2050,USD,I544990,2020-01-21 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104068,NULL,50200
523683,52525,10746,1536,2025,2025,USD,I554159,2020-03-01 00:00:00,2020-05-06 00:00:00,1,NULL,NULL,104475,NULL,50200
523773,52431,NULL,1974,1056,1056,USD,5291 / 52431,2019-12-10 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103935,NULL,50100
523774,52268,NULL,1937,794.6,794.6,USD,5165 / 52268,2019-10-23 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103937,NULL,50100
523775,52384,NULL,1548,3225.6,3225.6,USD,5188 / 52384,2019-11-21 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103938,NULL,50100
523776,52351,NULL,1128,10790.28,10790.28,USD,5229 / 52361,2019-12-03 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103939,NULL,50100
523777,52412,NULL,1139,2076,2076,USD,5278 / 52412,2019-12-06 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103940,NULL,50100
523778,52398,NULL,1941,1219.72,1219.72,USD,5264 / 52398,2019-12-09 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103941,NULL,50100
523779,52420,NULL,1973,1815.25,1815.25,USD,5283 / 52420,2019-12-18 00:00:00,2020-01-16 00:00:00,1,NULL,NULL,103943,NULL,50100
523784,52505,10747,1536,650,650,USD,I545973,2020-01-20 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104004,NULL,50200
523794,52443,NULL,1548,4057.5,4057.5,USD,168947,2019-12-30 00:00:00,2019-12-30 00:00:00,1,NULL,NULL,103944,NULL,50100
523795,52509,10748,1534,750,750,USD,144257,2020-01-23 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104003,NULL,50200
523849,52521,10749,1536,2225,2225,USD,I546824,2020-01-20 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104009,NULL,50200
523855,52515,10750,1620,870,870,USD,997952,2020-01-31 00:00:00,2020-02-27 00:00:00,1,NULL,NULL,104117,NULL,50200
523882,52467,NULL,1689,1288.8,1288.8,USD,50065,2020-01-09 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103953,NULL,50100
523884,52496,10751,1484,-111.88,-111.88,USD,10535,2020-01-13 00:00:00,2020-01-13 00:00:00,1,NULL,NULL,103949,NULL,50200
523888,52474,10752,1177,1700,1700,USD,13728426,2020-02-17 00:00:00,2020-03-02 00:00:00,1,NULL,NULL,104128,NULL,50200
524022,52457,NULL,1466,1793.55,1793.55,USD,011920-1,2020-01-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103962,NULL,50100
524052,52540,10760,1536,900,900,USD,I549819,2020-01-22 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103982,NULL,50200
524083,52362,NULL,1808,1583.48,1583.48,USD,8445,2019-12-09 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103954,NULL,50100
524090,52531,10761,1620,620,620,USD,1001509,2020-01-21 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104011,NULL,50200
524092,52532,10762,1620,820,820,USD,999951,2020-01-21 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104037,NULL,50200
524123,52248,10763,1534,565,565,USD,144327,2020-01-21 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103976,NULL,50200
524130,52507,10764,1534,290,290,USD,144328,2020-01-21 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103979,NULL,50200
524145,52496,NULL,1484,1575,1575,USD,10535,2020-01-13 00:00:00,2020-01-13 00:00:00,1,NULL,NULL,103949,NULL,50100
524148,52465,NULL,1139,472.51,472.51,USD,7851,2020-01-09 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103970,NULL,50100
524210,52526,10765,1620,950,950,USD,1001156,2020-01-21 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104036,NULL,50200
524268,52531,10766,1620,200,200,USD,999929,2020-01-31 00:00:00,2020-03-06 00:00:00,1,NULL,NULL,104151,NULL,50200
524306,52468,10767,1139,-204.45,-204.45,USD,7860,2020-01-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103968,NULL,50200
524313,52490,10768,1620,345,345,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50200
524328,52539,10769,1620,560,560,USD,1002012,2020-01-23 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104007,NULL,50200
524337,52488,10770,1988,-168.56,-168.56,USD,5333 / 52488,2020-01-14 00:00:00,2020-01-14 00:00:00,1,NULL,NULL,104181,NULL,50200
524350,52527,10771,1536,700,700,USD,I550244,2020-01-22 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103981,NULL,50200
524403,52541,10772,1620,430,430,USD,1001899,2020-04-11 00:00:00,2020-04-17 00:00:00,1,NULL,NULL,104350,NULL,50200
524419,52511,10773,1534,600,600,USD,144365,2020-01-22 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,104093,NULL,50200
524425,52378,10774,1620,1315,1315,USD,1014509,2020-01-30 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104032,NULL,50200
524454,52516,10775,1534,1325,1325,USD,144417,2020-01-14 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104061,NULL,50200
524455,52517,10776,1534,1325,1325,USD,144418,2020-03-01 00:00:00,2020-04-22 00:00:00,1,NULL,NULL,104404,NULL,50200
524464,52518,10777,1534,1325,1325,USD,144419,2020-01-31 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104056,NULL,50200
524465,52519,10778,1534,1325,1325,USD,144420,2020-01-31 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104057,NULL,50200
524466,52520,10779,1534,1325,1325,USD,144421,2020-01-31 00:00:00,2020-02-13 00:00:00,1,NULL,NULL,104074,NULL,50200
524482,52468,NULL,1139,1769.04,1769.04,USD,7860,2020-01-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103968,NULL,50100
524486,52470,NULL,1941,5482.6,5482.6,USD,HD325,2020-01-14 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,103950,NULL,50100
524496,52488,NULL,1988,980,980,USD,5333 / 52488,2020-01-14 00:00:00,2020-01-14 00:00:00,1,NULL,NULL,104181,NULL,50100
524499,52513,NULL,1973,2018,2018,USD,CU32557,2020-01-15 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,103998,NULL,50100
524517,52542,10780,1536,900,900,USD,I551011,2020-01-22 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103983,NULL,50200
524549,52543,10781,1620,740,740,USD,1003627,2020-01-22 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104020,NULL,50200
524581,52453,10782,1181,650,650,USD,145466,2020-01-23 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104002,NULL,50200
524596,52484,NULL,1860,8503.84,8503.84,USD,281389,2020-01-14 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103975,NULL,50100
524616,52389,10784,1139,-305.77,-305.77,USD,7890,2019-12-03 00:00:00,2019-12-03 00:00:00,1,NULL,NULL,103966,NULL,50200
524671,52547,10785,1620,645,645,USD,1008971,2020-01-27 00:00:00,2020-02-18 00:00:00,1,NULL,NULL,104084,NULL,50200
524748,52514,10787,1536,900,900,USD,I553120,2020-01-23 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104025,NULL,50200
524844,52550,10789,1620,890,890,USD,1007141,2020-01-27 00:00:00,2020-01-27 00:00:00,1,NULL,NULL,104051,NULL,50200
524864,52407,NULL,1862,3138.72,3138.72,USD, 5273 / 5240,2019-12-30 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103963,NULL,50100
524867,52409,NULL,1968,90.67,90.67,USD,5275 / 52409,2019-12-19 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103964,NULL,50100
524901,52501,NULL,1360,16329.6,16329.6,USD,903374,2020-01-20 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103965,NULL,50100
524905,52480,10790,1620,895,895,USD,1007774,2020-01-08 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104034,NULL,50200
524907,52479,10791,1620,895,895,USD,1007767,2020-01-28 00:00:00,2020-03-17 00:00:00,1,NULL,NULL,104189,NULL,50200
524918,52537,10792,1620,1100,1100,USD,1007958,2020-01-27 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104006,NULL,50200
524924,52389,NULL,1139,1278.9,1278.9,USD,7890,2019-12-03 00:00:00,2019-12-03 00:00:00,1,NULL,NULL,103966,NULL,50100
524927,52464,NULL,1139,377.86,377.86,USD,7878,2020-01-08 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103967,NULL,50100
524928,52412,1837,1139,-221.5,-221.5,USD,7860,2020-01-09 00:00:00,2020-01-09 00:00:00,1,NULL,NULL,103968,NULL,50100
524933,52500,NULL,1991,2448.42,2448.42,USD,5345 / 52500,2020-01-14 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,103971,NULL,50100
525047,52514,10793,1536,40,40,USD,52514,2020-08-12 00:00:00,2020-08-12 00:00:00,1,NULL,NULL,104902,NULL,50200
525063,52553,10794,1536,900,900,USD,I579059,2020-02-13 00:00:00,2020-03-12 00:00:00,1,NULL,NULL,104173,NULL,50200
525090,52554,10795,1536,1280,1280,USD,I562698,2020-01-31 00:00:00,2020-02-06 00:00:00,1,NULL,NULL,104029,NULL,50200
525117,52548,10796,1620,1015,1015,USD,1008333,2020-01-28 00:00:00,2020-02-26 00:00:00,1,NULL,NULL,104101,NULL,50200
525183,52545,10798,1536,1550,1550,USD,I557965,2020-01-28 00:00:00,2020-02-18 00:00:00,1,NULL,NULL,104088,NULL,50200
525195,52248,10799,1137,-134.47,-134.47,USD,5174880,2020-01-21 00:00:00,2020-01-21 00:00:00,1,NULL,NULL,104012,NULL,50200
525240,52570,10800,1620,875,875,USD,1012260,2020-04-07 00:00:00,2020-04-20 00:00:00,1,NULL,NULL,104362,NULL,50200
525282,52507,NULL,1292,5405.4,5405.4,USD,2546,2020-01-21 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103977,NULL,50100
525292,52559,10801,1620,700,700,USD,1013043,2020-01-29 00:00:00,2020-02-18 00:00:00,1,NULL,NULL,104085,NULL,50200
525309,52571,10802,1620,290,290,USD,1013969,2020-01-28 00:00:00,2020-02-07 00:00:00,1,NULL,NULL,104033,NULL,50200
525347,52248,NULL,1137,1676.4,1676.4,USD,5174880,2020-01-21 00:00:00,2020-01-21 00:00:00,1,NULL,NULL,104012,NULL,50100
525392,52556,10803,1620,1245,1245,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50200
525394,52485,NULL,1860,8558,8558,USD,281611,2020-01-22 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104001,NULL,50100
525433,52542,NULL,1973,1957.9,1957.9,USD,CU32715,2020-01-22 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104000,NULL,50100
525437,52540,NULL,1973,2047,2047,USD,CU32713,2020-01-22 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,103999,NULL,50100
525446,52508,NULL,1306,4922.84,4922.84,USD,6080,2020-01-21 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103985,NULL,50100
525454,52527,NULL,1941,1720,1720,USD,MP2180,2020-01-22 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103984,NULL,50100
525456,52486,NULL,1548,4242.5,4242.5,USD,171499,2020-01-14 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103986,NULL,50100
525459,52377,NULL,1515,251.2,251.2,USD,5246 / 52377,2019-12-30 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103987,NULL,50100
525460,52451,NULL,1965,400,400,USD,5309 / 52451,2020-01-15 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103988,NULL,50100
525461,52397,NULL,1963,789,789,USD,5263 / 52397,2020-01-02 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103989,NULL,50100
525463,52437,NULL,1945,228.4,228.4,USD,5296 / 52437,2019-12-30 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103990,NULL,50100
525468,52452,NULL,1984,15508,15508,USD,5310 / 52452,2019-12-27 00:00:00,2020-01-29 00:00:00,1,NULL,NULL,103991,NULL,50100
525476,52568,10804,1620,625,625,USD,1015310,2020-02-03 00:00:00,2020-02-11 00:00:00,1,NULL,NULL,104041,NULL,50200
525544,52574,10805,1620,1050,1050,USD,1016575,2020-02-03 00:00:00,2020-02-03 00:00:00,1,NULL,NULL,104191,NULL,50200
525565,52576,10806,1620,645,645,USD,1019597,2020-02-10 00:00:00,2020-03-26 00:00:00,1,NULL,NULL,104240,NULL,50200
525613,52569,10807,1620,645,645,USD,1020404,2020-02-05 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104052,NULL,50200
525619,52578,NULL,1843,300,300,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50100
525660,52555,10810,1620,715,715,USD,1019590,2020-04-21 00:00:00,2020-04-22 00:00:00,1,NULL,NULL,104389,NULL,50200
525698,52331,10754,1949,525,525,USD,5218 / 52331,2019-12-12 00:00:00,2020-01-31 00:00:00,1,NULL,NULL,103996,NULL,50200
525699,52330,10756,1949,525,525,USD,5218 / 52330,2019-12-02 00:00:00,2020-01-31 00:00:00,1,NULL,NULL,103995,NULL,50200
525758,52583,10812,1567,814.1,814.1,USD,5412 / 52583,2020-02-20 00:00:00,2020-04-14 00:00:00,1,NULL,NULL,104313,NULL,50300
525788,52455,10814,1139,-330.16,-330.16,USD,7915,2019-12-31 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,104023,NULL,50200
525811,52455,NULL,1139,996.48,996.48,USD,7915,2019-12-31 00:00:00,2019-12-31 00:00:00,1,NULL,NULL,104023,NULL,50100
525818,52560,10815,1536,550,550,USD,I566936,2020-02-03 00:00:00,2020-02-12 00:00:00,1,NULL,NULL,104054,NULL,50200
525831,52505,NULL,1139,4280,4280,USD,7918,2020-01-20 00:00:00,2020-01-20 00:00:00,1,NULL,NULL,104024,NULL,50100
525892,52396,10816,1128,-160,-160,USD,5262 / 52396,2019-12-26 00:00:00,2019-12-26 00:00:00,1,NULL,NULL,104042,NULL,50200
526004,52585,10818,1620,1260,1260,USD,1023209,2020-04-11 00:00:00,2020-04-17 00:00:00,1,NULL,NULL,104351,NULL,50200
526056,52561,10819,1536,900,900,USD,I567653,2020-02-06 00:00:00,2020-03-02 00:00:00,1,NULL,NULL,104124,NULL,50200
526061,52509,NULL,1782,400,400,USD,5354 / 52509,2020-01-23 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104013,NULL,50100
526071,52502,NULL,1932,4981.68,4981.68,USD,5347 / 52502,2020-01-10 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104016,NULL,50100
526072,52503,NULL,1932,5020.92,5020.92,USD,5348 / 52503,2020-01-22 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104017,NULL,50100
526073,52504,NULL,1932,4979.16,4979.16,USD,5349 / 52504,2020-01-23 00:00:00,2020-02-04 00:00:00,1,NULL,NULL,104018,NULL,50100
526142,52552,10821,1139,-305.41,-305.41,USD,7937,2020-01-27 00:00:00,2020-01-27 00:00:00,1,NULL,NULL,104027,NULL,50200
526159,52539,10822,1620,-150,-150,USD,1002012,2020-01-23 00:00:00,2020-01-23 00:00:00,1,NULL,NULL,104067,NULL,50200
526172,52479,NULL,1645,5047.44,5047.44,USD,1243,2020-01-28 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104021,NULL,50100
526195,52571,NULL,1548,3712.5,3712.5,USD,172760,2020-01-28 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104028,NULL,50100
526197,52406,NULL,1137,8443.95,8443.95,USD,5188253,2020-01-15 00:00:00,2020-02-11 00:00:00,1,NULL,NULL,104049,NULL,50100
526214,52506,NULL,1137,8671.71,8671.71,USD,5197040,2020-01-16 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104022,NULL,50100
526222,52559,NULL,1607,1695.96,1695.96,USD,54242,2020-01-29 00:00:00,2020-02-06 00:00:00,1,NULL,NULL,104030,NULL,50100
526225,52557,10823,1536,750,750,USD,I568973,2020-03-01 00:00:00,2020-05-06 00:00:00,1,NULL,NULL,104476,NULL,50200
526277,52552,NULL,1139,910.23,910.23,USD,7937,2020-01-27 00:00:00,2020-01-27 00:00:00,1,NULL,NULL,104027,NULL,50100
526286,52396,NULL,1128,1696.63,1696.63,USD,5262 / 52396,2019-12-26 00:00:00,2019-12-26 00:00:00,1,NULL,NULL,104042,NULL,50100
526323,52595,10824,1534,700,700,USD,144902,2020-02-17 00:00:00,2020-03-02 00:00:00,1,NULL,NULL,104126,NULL,50200
526330,52517,NULL,1843,150,150,USD,5361 / 52517,2020-01-31 00:00:00,2020-02-05 00:00:00,1,NULL,NULL,104026,NULL,50100
526346,52596,10825,1620,970,970,USD,1027998,2020-04-20 00:00:00,2020-04-21 00:00:00,1,NULL,NULL,104382,NULL,50200
526416,52537,10828,1299,-1100,-1100,USD,52537INV,2020-04-24 00:00:00,2020-04-24 00:00:00,1,NULL,NULL,104420,NULL,50200
526439,52554,NULL,1998,200,200,USD,120643,2020-01-31 00:00:00,2020-02-06 00:00:00,1,NULL,NULL,104031,NULL,50100
526447,52514,10829,1567,50,50,USD,5359 / 52514,2020-01-23 00:00:00,2020-04-02 00:00:00,1,NULL,NULL,104283,NULL,50300
526453,52514,NULL,1612,2509.2,2509.2,USD,4539,2020-01-23 00:00:00,2020-02-26 00:00:00,1,NULL,NULL,104099,NULL,50100
526458,52575,10830,1177,550,550,USD,13853516,2020-02-14 00:00:00,2020-03-19 00:00:00,1,NULL,NULL,104193,NULL,50200
526499,52489,10831,1534,-150,-150,USD,144365,2020-01-22 00:00:00,2020-01-22 00:00:00,1,NULL,NULL,104093,NULL,50200
526590,52563,10833,1536,900,900,USD,I572744,2020-02-10 00:00:00,2020-02-26 00:00:00,1,NULL,NULL,104106,NULL,50200
