ARBatchNo,PostType,COID,NumOfItems,UserID,PostingDt,RecordDate,CPID,CheckNo,Currency,HcApplyAmt,FxApplyAmt,ExportBatchNo,PostedInAccting,DoNotExport
2540,POSTCASH,0,3,RT,2021-01-19 00:00:00,2021-01-19 00:00:00,1909,CK 10619,USD,5401.62,5401.62,NULL,NULL,NULL
2541,POSTCASH,0,1,RT,2021-01-19 00:00:00,2021-01-19 00:00:00,1649,CK 14060,USD,1593.2,1593.2,NULL,NULL,NULL
2542,POSTCASH,0,1,RT,2021-01-19 00:00:00,2021-01-19 00:00:00,1565,CK 6421,USD,7578,7578,NULL,NULL,NULL
2543,POSTCASH,0,1,RT,2021-01-19 00:00:00,2021-01-19 00:00:00,1565,CK 6450,USD,155.52,155.52,NULL,NULL,NULL
2544,POSTCASH,0,1,RT,2021-01-19 00:00:00,2021-01-19 00:00:00,1678,ACH011921,USD,8498.16,8498.16,NULL,NULL,NULL
2545,POSTCASH,0,1,RT,2021-01-20 00:00:00,2021-01-20 00:00:00,1212,ACH012021,USD,4809.2,4809.2,NULL,NULL,NULL
2546,UACASH-APP,0,1,RT,2021-01-20 00:00:00,2021-01-20 00:00:00,2044,ACH05-08-20,USD,3409.6,3409.6,NULL,NULL,NULL
2547,UACASH-APP,0,1,RT,2021-01-20 00:00:00,2021-01-20 00:00:00,2044,ACH05-08-20,USD,3325.84,3325.84,NULL,NULL,NULL
2548,UACASH-APP,0,1,RT,2021-01-20 00:00:00,2021-01-20 00:00:00,2044,ACH05-08-20,USD,2662.32,2662.32,NULL,NULL,NULL
2549,POSTCASH,0,2,RT,2021-01-21 00:00:00,2021-01-21 00:00:00,2086,CK 107668,USD,4447.45,4447.45,NULL,NULL,NULL
2550,POSTCASH,0,1,RT,2021-01-21 00:00:00,2021-01-21 00:00:00,1114,CK 105278,USD,3304.8,3304.8,NULL,NULL,NULL
2551,UACASH,0,1,RT,2021-01-21 00:00:00,2021-01-21 00:00:00,1137,CK 698628,USD,6714.95,6714.95,NULL,NULL,NULL
2552,UACASH-APP,0,3,RT,2021-01-21 00:00:00,2021-01-21 00:00:00,1137,CK 698628,USD,4508.55,4508.55,NULL,NULL,NULL
2553,POSTCASH,0,1,RT,2021-01-21 00:00:00,2021-01-21 00:00:00,2105,CK 9269,USD,598,598,NULL,NULL,NULL
2554,POSTCASH,0,2,RT,2021-01-22 00:00:00,2021-01-22 00:00:00,1104,ACH012221,USD,3912.75,3912.75,NULL,NULL,NULL
2555,POSTCASH,0,9,RT,2021-01-22 00:00:00,2021-01-22 00:00:00,1124,CK 075857,USD,26323.5,26323.5,NULL,NULL,NULL
2556,UACASH-APP,0,1,RT,2021-01-25 00:00:00,2021-01-25 00:00:00,1137,CK 698628,USD,2206.4,2206.4,NULL,NULL,NULL
2557,POSTCASH,0,2,RT,2021-01-25 00:00:00,2021-01-26 00:00:00,2035,ACH012521,USD,5515.38,5515.38,NULL,NULL,NULL
2558,UACASH,0,1,RT,2021-01-25 00:00:00,2021-01-26 00:00:00,1751,WIR012521,USD,11000,11000,NULL,NULL,NULL
2559,POSTCASH,0,4,RT,2021-01-25 00:00:00,2021-01-26 00:00:00,1751,WIR012521,USD,11000,11000,NULL,NULL,NULL
2560,UACASH-UNDO,0,1,RT,2021-01-26 00:00:00,2021-01-26 00:00:00,1751,WIR012521,USD,11000,11000,NULL,NULL,NULL
2561,POSTCASH,0,1,RT,2021-01-26 00:00:00,2021-01-27 00:00:00,1565,CK 6476,USD,6282,6282,NULL,NULL,NULL
2562,POSTCASH,0,1,RT,2021-01-26 00:00:00,2021-01-27 00:00:00,1298,CK 034010,USD,109.8,109.8,NULL,NULL,NULL
2563,POSTCASH,0,1,RT,2021-01-28 00:00:00,2021-01-29 00:00:00,1466,CK 11004,USD,1516.08,1516.08,NULL,NULL,NULL
2564,POSTCASH,0,1,RT,2021-01-29 00:00:00,2021-01-29 00:00:00,1612,CK 7110,USD,8731.2,8731.2,NULL,NULL,NULL
2565,UACASH-APP,0,1,RT,2021-01-29 00:00:00,2021-01-29 00:00:00,2044,ACH05-08-20,USD,2188.52,2188.52,NULL,NULL,NULL
2566,POSTCASH,0,4,RT,2021-01-29 00:00:00,2021-01-29 00:00:00,1137,CK 699281,USD,7916.44,7916.44,NULL,NULL,NULL
2567,POSTCASH,0,1,RT,2021-01-29 00:00:00,2021-01-29 00:00:00,2086,CK 107804,USD,2519.9,2519.9,NULL,NULL,NULL
2568,POSTCASH,0,1,RT,2021-01-29 00:00:00,2021-01-29 00:00:00,2105,CK 8556,USD,680.8,680.8,NULL,NULL,NULL
2569,POSTCASH,0,1,RT,2021-02-04 00:00:00,2021-02-04 00:00:00,1137,CK 699429,USD,2013.2,2013.2,NULL,NULL,NULL
2570,POSTCASH,0,1,RT,2021-02-04 00:00:00,2021-02-04 00:00:00,1357,CK 43435,USD,1344,1344,NULL,NULL,NULL
2571,UACASH-APP,0,1,RT,2021-02-04 00:00:00,2021-02-04 00:00:00,2117,WIR112420,USD,2449.2,2449.2,NULL,NULL,NULL
2572,POSTCASH,0,3,RT,2021-02-10 00:00:00,2021-02-10 00:00:00,1630,ACH021021,USD,12061.53,12061.53,NULL,NULL,NULL
2573,POSTCASH,0,1,RT,2021-02-12 00:00:00,2021-02-12 00:00:00,1643,CK 2409,USD,877.6,877.6,NULL,NULL,NULL
2574,POSTCASH,0,1,RT,2021-02-12 00:00:00,2021-02-12 00:00:00,1678,ACH021221,USD,7615.36,7615.36,NULL,NULL,NULL
2575,POSTCASH,0,1,RT,2021-02-12 00:00:00,2021-02-12 00:00:00,1357,CK 43489,USD,1081,1081,NULL,NULL,NULL
2576,POSTCASH,0,3,RT,2021-02-12 00:00:00,2021-02-12 00:00:00,1137,CK 700169,USD,6752.64,6752.64,NULL,NULL,NULL
2577,POSTCASH,0,1,RT,2021-02-12 00:00:00,2021-02-12 00:00:00,1565,CK 6646,USD,521,521,NULL,NULL,NULL
2578,POSTCASH,0,1,RT,2021-02-16 00:00:00,2021-02-16 00:00:00,2044,ACH021621,USD,2912.8,2912.8,NULL,NULL,NULL
2579,POSTCASH,0,1,RT,2021-02-16 00:00:00,2021-02-16 00:00:00,2044,ACH021621,USD,2186.48,2186.48,NULL,NULL,NULL
2580,POSTCASH,0,1,RT,2021-02-16 00:00:00,2021-02-16 00:00:00,2044,ACH021621,USD,3497.6,3497.6,NULL,NULL,NULL
2581,POSTCASH,0,1,RT,2021-02-16 00:00:00,2021-02-16 00:00:00,2044,ACH021621,USD,1024.12,1024.12,NULL,NULL,NULL
2582,POSTCASH,0,2,RT,2021-02-19 00:00:00,2021-02-19 00:00:00,1649,CK 14143,USD,4355,4355,NULL,NULL,NULL
2583,POSTCASH,0,1,RT,2021-02-19 00:00:00,2021-02-19 00:00:00,1357,CK 43534,USD,1066.5,1066.5,NULL,NULL,NULL
2584,POSTCASH,0,5,RT,2021-02-19 00:00:00,2021-02-19 00:00:00,1909,CK 10681,USD,8484.98,8484.98,NULL,NULL,NULL
2585,POSTCASH,0,3,RT,2021-02-19 00:00:00,2021-02-19 00:00:00,1137,CK 700548,USD,6392.4,6392.4,NULL,NULL,NULL
2586,POSTCASH,0,1,RT,2021-02-22 00:00:00,2021-02-22 00:00:00,2044,ACH022221,USD,3415.12,3415.12,NULL,NULL,NULL
2587,POSTCASH,0,2,RT,2021-02-19 00:00:00,2021-02-22 00:00:00,1104,ACH021921,USD,3422.55,3422.55,NULL,NULL,NULL
2588,POSTCASH,0,5,RT,2021-02-19 00:00:00,2021-02-22 00:00:00,1299,WIR021921,USD,15780.54,15780.54,NULL,NULL,NULL
2589,POSTCASH,0,1,RT,2021-02-23 00:00:00,2021-02-23 00:00:00,1561,CK 76662,USD,8305.8,8305.8,NULL,NULL,NULL
2590,POSTCASH,0,4,RT,2021-02-24 00:00:00,2021-02-25 00:00:00,1137,CK 700985,USD,7427.82,7427.82,NULL,NULL,NULL
2591,POSTCASH,0,1,RT,2021-02-24 00:00:00,2021-02-25 00:00:00,2115,CK 2160 ,USD,6125.25,6125.25,NULL,NULL,NULL
2592,POSTCASH,0,1,RT,2021-02-24 00:00:00,2021-02-25 00:00:00,2115,CK 2156,USD,6252,6252,NULL,NULL,NULL
2593,POSTCASH,0,1,RT,2021-02-24 00:00:00,2021-02-25 00:00:00,1298,CK 034045,USD,3972.4,3972.4,NULL,NULL,NULL
2594,POSTCASH,0,1,RT,2021-02-26 00:00:00,2021-02-26 00:00:00,1577,ACH022621,USD,1356.7,1356.7,NULL,NULL,NULL
2595,POSTCASH,0,1,RT,2021-02-26 00:00:00,2021-02-26 00:00:00,1124,CK 075968,USD,3097,3097,NULL,NULL,NULL
2596,POSTCASH,0,2,RT,2021-02-26 00:00:00,2021-02-26 00:00:00,1565,CK 6711,USD,11416.94,11416.94,NULL,NULL,NULL
2597,POSTCASH,0,1,RT,2021-02-26 00:00:00,2021-02-26 00:00:00,1565,CK 6773,USD,7382.7,7382.7,NULL,NULL,NULL
2598,POSTCASH,0,3,RT,2021-02-26 00:00:00,2021-02-26 00:00:00,1114,CK 105687,USD,32596.81,32596.81,NULL,NULL,NULL
2599,POSTCASH,0,1,RT,2021-03-01 00:00:00,2021-03-03 00:00:00,1578,ACH03012021,USD,5937,5937,NULL,NULL,NULL
2600,POSTCASH,0,1,RT,2021-03-01 00:00:00,2021-03-03 00:00:00,1678,ACH030121,USD,6603.52,6603.52,NULL,NULL,NULL
2601,POSTCASH,0,1,RT,2021-03-05 00:00:00,2021-03-05 00:00:00,1455,ACH030521,USD,4287.4,4287.4,NULL,NULL,NULL
2602,POSTCASH,0,1,RT,2021-03-05 00:00:00,2021-03-05 00:00:00,1104,ACH030521,USD,667.5,667.5,NULL,NULL,NULL
2603,POSTCASH,0,1,RT,2021-03-10 00:00:00,2021-03-10 00:00:00,1879,ACH031021,USD,1892.8,1892.8,NULL,NULL,NULL
2604,POSTCASH,0,1,RT,2021-03-11 00:00:00,2021-03-11 00:00:00,2127,CHECK ,USD,12739.52,12739.52,NULL,NULL,NULL
2605,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,1455,ACH031221,USD,6934.4,6934.4,NULL,NULL,NULL
2606,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,1577,ACH031221,USD,922.6,922.6,NULL,NULL,NULL
2607,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,2129,CK 1201,USD,1003.5,1003.5,NULL,NULL,NULL
2608,POSTCASH,0,2,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,1137,CK 701799,USD,4637.2,4637.2,NULL,NULL,NULL
2609,POSTCASH,0,4,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,1137,CK 701414,USD,7789.84,7789.84,NULL,NULL,NULL
2610,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,1565,CK 6831,USD,3735.4,3735.4,NULL,NULL,NULL
2611,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,2105,CK 8817,USD,3498.13,3498.13,NULL,NULL,NULL
2612,POSTCASH,0,1,RT,2021-03-12 00:00:00,2021-03-12 00:00:00,2105,CK 8824,USD,658.4,658.4,NULL,NULL,NULL
2613,POSTCASH,0,1,RT,2021-03-15 00:00:00,2021-03-15 00:00:00,1630,ACH031521,USD,7913.13,7913.13,NULL,NULL,NULL
2614,POSTCASH,0,1,RT,2021-03-15 00:00:00,2021-03-15 00:00:00,1879,ACH031521,USD,2203.88,2203.88,NULL,NULL,NULL
2615,POSTCASH,0,3,RT,2021-03-12 00:00:00,2021-03-15 00:00:00,1299,WIR031221,USD,15440.35,15440.35,NULL,NULL,NULL
2616,POSTCASH,0,1,RT,2021-03-17 00:00:00,2021-03-17 00:00:00,1114,CK 105953,USD,8566.36,8566.36,NULL,NULL,NULL
2617,POSTCASH,0,3,RT,2021-03-17 00:00:00,2021-03-17 00:00:00,1137,CK 702138,USD,6516.8,6516.8,NULL,NULL,NULL
2618,POSTCASH,0,1,RT,2021-03-17 00:00:00,2021-03-17 00:00:00,2115,CK 2166,USD,6020.25,6020.25,NULL,NULL,NULL
2619,POSTCASH,0,1,RT,2021-03-17 00:00:00,2021-03-17 00:00:00,2105,CK 9289,USD,3589.52,3589.52,NULL,NULL,NULL
2620,POSTCASH,0,1,RT,2021-03-17 00:00:00,2021-03-17 00:00:00,2035,ACH031721,USD,4886.4,4886.4,NULL,NULL,NULL
2621,POSTCASH,0,1,RT,2021-03-19 00:00:00,2021-03-19 00:00:00,1104,ACH031921,USD,3542.86,3542.86,NULL,NULL,NULL
2622,POSTCASH,0,3,RT,2021-03-24 00:00:00,2021-03-25 00:00:00,1114,CK 106179,USD,14513.93,14513.93,NULL,NULL,NULL
2623,POSTCASH,0,1,RT,2021-03-24 00:00:00,2021-03-25 00:00:00,1137,CK 702506,USD,2581.2,2581.2,NULL,NULL,NULL
2624,POSTCASH,0,1,RT,2021-03-24 00:00:00,2021-03-25 00:00:00,1712,CK 21891,USD,2318.71,2318.71,NULL,NULL,NULL
2625,POSTCASH,0,1,RT,2021-03-24 00:00:00,2021-03-25 00:00:00,2086,CK 108807,USD,2797.2,2797.2,NULL,NULL,NULL
2626,POSTCASH,0,1,RT,2021-03-29 00:00:00,2021-03-29 00:00:00,1565,CK 7040,USD,3601.2,3601.2,NULL,NULL,NULL
2627,POSTCASH,0,1,RT,2021-03-29 00:00:00,2021-03-29 00:00:00,2127,CK 4230,USD,11644.4,11644.4,NULL,NULL,NULL
2628,POSTCASH,0,1,RT,2021-03-26 00:00:00,2021-03-29 00:00:00,1951,ACH032621,USD,4464,4464,NULL,NULL,NULL
2629,POSTCASH,0,2,RT,2021-03-26 00:00:00,2021-03-29 00:00:00,1577,ACH032621,USD,7361,7361,NULL,NULL,NULL
2630,POSTCASH,0,1,RT,2021-03-29 00:00:00,2021-03-29 00:00:00,1879,ACH032921,USD,1454.4,1454.4,NULL,NULL,NULL
2631,POSTCASH,0,1,RT,2021-04-02 00:00:00,2021-04-02 00:00:00,1104,ACH040221,USD,1714.86,1714.86,NULL,NULL,NULL
2632,POSTCASH,0,1,RT,2021-04-06 00:00:00,2021-04-06 00:00:00,2044,ACH040521,USD,3316.16,3316.16,NULL,NULL,NULL
2633,POSTCASH,0,1,RT,2021-04-06 00:00:00,2021-04-06 00:00:00,2044,ACH040521,USD,3528.24,3528.24,NULL,NULL,NULL
2634,POSTCASH,0,1,RT,2021-04-05 00:00:00,2021-04-06 00:00:00,1577,ACH040521,USD,733.54,733.54,NULL,NULL,NULL
2635,POSTCASH,0,1,RT,2021-04-09 00:00:00,2021-04-09 00:00:00,1455,WIR040921,USD,6021.46,6021.46,NULL,NULL,NULL
2636,UACASH,0,1,RT,2021-04-09 00:00:00,2021-04-09 00:00:00,1577,ACH040921,USD,7616.03,7616.03,NULL,NULL,NULL
2637,POSTCASH,0,1,RT,2021-04-09 00:00:00,2021-04-09 00:00:00,1104,ACH040921,USD,15359.58,15359.58,NULL,NULL,NULL
2638,UACASH-APP,0,3,RT,2021-04-12 00:00:00,2021-04-12 00:00:00,1577,ACH040921,USD,7616.03,7616.03,NULL,NULL,NULL
2639,POSTCASH,0,1,RT,2021-04-13 00:00:00,2021-04-13 00:00:00,1909,CK 10768,USD,1843.24,1843.24,NULL,NULL,NULL
2640,POSTCASH,0,1,RT,2021-04-13 00:00:00,2021-04-13 00:00:00,1960,CK 2845,USD,894.64,894.64,NULL,NULL,NULL
2641,POSTCASH,0,1,RT,2021-04-13 00:00:00,2021-04-13 00:00:00,2105,CK 8960,USD,668,668,NULL,NULL,NULL
2642,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,2035,CK 70023,USD,5561.4,5561.4,NULL,NULL,NULL
2643,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,1565,CK 7153,USD,4107.3,4107.3,NULL,NULL,NULL
2644,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,2127,CK 4248,USD,12505.5,12505.5,NULL,NULL,NULL
2645,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,2144,CK 112981,USD,5161.6,5161.6,NULL,NULL,NULL
2646,POSTCASH,0,8,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,1137,CK 703289,USD,20125.92,20125.92,NULL,NULL,NULL
2647,POSTCASH,0,3,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,1114,CK 060305,USD,36102.4,36102.4,NULL,NULL,NULL
2648,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,1128,CK 49241,USD,2133.8,2133.8,NULL,NULL,NULL
2649,POSTCASH,0,1,RT,2021-04-12 00:00:00,2021-04-13 00:00:00,1500,CK 1035915,USD,13186.56,13186.56,NULL,NULL,NULL
2650,POSTCASH,0,1,RT,2021-04-14 00:00:00,2021-04-15 00:00:00,2044,ACH041421,USD,3404.56,3404.56,NULL,NULL,NULL
2651,POSTCASH,0,1,RT,2021-04-15 00:00:00,2021-04-15 00:00:00,1500,CK L037343,USD,15865,15865,NULL,NULL,NULL
2652,POSTCASH,0,1,RT,2021-04-15 00:00:00,2021-04-15 00:00:00,1406,CK 054668,USD,1291.2,1291.2,NULL,NULL,NULL
2653,POSTCASH,0,1,RT,2021-04-15 00:00:00,2021-04-15 00:00:00,1466,CK 10807,USD,5921.6,5921.6,NULL,NULL,NULL
2654,POSTCASH,0,1,RT,2021-04-15 00:00:00,2021-04-15 00:00:00,1137,703970,USD,2114.8,2114.8,NULL,NULL,NULL
2655,POSTCASH,0,1,RT,2021-04-16 00:00:00,2021-04-16 00:00:00,1104,ACH041621,USD,2292,2292,NULL,NULL,NULL
2656,POSTCASH,0,1,RT,2021-04-16 00:00:00,2021-04-16 00:00:00,2001,ACH041621,USD,4000,4000,NULL,NULL,NULL
2657,POSTCASH,0,2,RT,2021-04-16 00:00:00,2021-04-16 00:00:00,1577,ACH041621,USD,4898.83,4898.83,NULL,NULL,NULL
2658,POSTCASH,0,1,RT,2021-04-16 00:00:00,2021-04-16 00:00:00,1565,CK 7235,USD,7407.36,7407.36,NULL,NULL,NULL
2659,POSTCASH,0,3,RT,2021-04-19 00:00:00,2021-04-19 00:00:00,2115,CK 2201,USD,11171.25,11171.25,NULL,NULL,NULL
2660,POSTCASH,0,1,RT,2021-04-19 00:00:00,2021-04-19 00:00:00,2115,CK 2205,USD,4356.96,4356.96,NULL,NULL,NULL
2661,POSTCASH,0,2,RT,2021-04-19 00:00:00,2021-04-19 00:00:00,1124,CK 076160,USD,8773.74,8773.74,NULL,NULL,NULL
2662,POSTCASH,0,5,RT,2021-04-21 00:00:00,2021-04-22 00:00:00,1114,CK 106492,USD,52469.17,52469.17,NULL,NULL,NULL
2663,POSTCASH,0,8,RT,2021-04-21 00:00:00,2021-04-22 00:00:00,1137,CK 704210,USD,11524.5,11524.5,NULL,NULL,NULL
2664,POSTCASH,0,1,RT,2021-04-23 00:00:00,2021-04-23 00:00:00,1104,ACH042321,USD,2262,2262,NULL,NULL,NULL
2665,POSTCASH,0,4,RT,2021-04-23 00:00:00,2021-04-23 00:00:00,1577,ACH042321,USD,13755.89,13755.89,NULL,NULL,NULL
2666,POSTCASH,0,2,RT,2021-04-23 00:00:00,2021-04-23 00:00:00,1577,ACH042321,USD,8263.19,8263.19,NULL,NULL,NULL
2667,POSTCASH,0,2,RT,2021-04-23 00:00:00,2021-04-23 00:00:00,1455,ACH042321,USD,12708.54,12708.54,NULL,NULL,NULL
2668,POSTCASH,0,6,RT,2021-04-23 00:00:00,2021-04-23 00:00:00,1909,CK 10804,USD,9539.74,9539.74,NULL,NULL,NULL
2669,POSTCASH,0,9,RT,2021-04-23 00:00:00,2021-04-27 00:00:00,2039,WIR042321,USD,3912.75,3912.75,NULL,NULL,NULL
2670,POSTCASH,0,1,RT,2021-04-23 00:00:00,2021-04-27 00:00:00,1287,WIR042321,USD,10117.36,10117.36,NULL,NULL,NULL
2671,POSTCASH,0,1,RT,2021-04-26 00:00:00,2021-04-27 00:00:00,1882,ACH042621,USD,4477,4477,NULL,NULL,NULL
2672,POSTCASH,0,2,RT,2021-04-27 00:00:00,2021-04-28 00:00:00,1712,ACH042721,USD,3692.29,3692.29,NULL,NULL,NULL
2673,POSTCASH,0,1,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,2155,CK 7940,USD,6936,6936,NULL,NULL,NULL
2674,POSTCASH,0,1,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,2144,CK 113267,USD,6011.6,6011.6,NULL,NULL,NULL
2675,POSTCASH,0,1,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,1909,CK 10822,USD,1175.86,1175.86,NULL,NULL,NULL
2676,POSTCASH,0,3,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,1137,CK 704698,USD,6104.37,6104.37,NULL,NULL,NULL
2677,POSTCASH,0,2,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,1114,CK 106625,USD,29127.1,29127.1,NULL,NULL,NULL
2678,POSTCASH,0,1,RT,2021-04-29 00:00:00,2021-04-29 00:00:00,2115,CK 2212,USD,9553.5,9553.5,NULL,NULL,NULL
2679,POSTCASH,0,1,RT,2021-04-28 00:00:00,2021-04-29 00:00:00,1132,ACH042821,USD,3530,3530,NULL,NULL,NULL
2680,POSTCASH,0,2,RT,2021-04-30 00:00:00,2021-04-30 00:00:00,1577,ACH043021,USD,6772.74,6772.74,NULL,NULL,NULL
2681,POSTCASH,0,3,RT,2021-04-30 00:00:00,2021-04-30 00:00:00,1124,CK 076209,USD,11641.83,11641.83,NULL,NULL,NULL
2682,POSTCASH,0,1,RT,2021-05-03 00:00:00,2021-05-04 00:00:00,2044,ACH050321,USD,3193.2,3193.2,NULL,NULL,NULL
2683,POSTCASH,0,2,RT,2021-04-12 00:00:00,2021-05-04 00:00:00,1137,CK 702910,USD,3708.55,3708.55,NULL,NULL,NULL
2684,POSTCASH,0,1,RT,2021-05-03 00:00:00,2021-05-04 00:00:00,1712,ACH050321,USD,858.3,858.3,NULL,NULL,NULL
2685,POSTCASH,0,1,RT,2021-05-03 00:00:00,2021-05-04 00:00:00,1577,ACH050321,USD,3002,3002,NULL,NULL,NULL
2686,POSTCASH,0,1,RT,2021-05-03 00:00:00,2021-05-04 00:00:00,2137,CK 005364,USD,6030.57,6030.57,NULL,NULL,NULL
2687,POSTCASH,0,6,RT,2021-05-04 00:00:00,2021-05-05 00:00:00,1137,CK 705102,USD,10085.64,10085.64,NULL,NULL,NULL
2688,POSTCASH,0,1,RT,2021-05-04 00:00:00,2021-05-05 00:00:00,1500,CK L039573,USD,15192,15192,NULL,NULL,NULL
2689,POSTCASH,0,1,RT,2021-05-07 00:00:00,2021-05-07 00:00:00,1577,ACH050721,USD,1285.86,1285.86,NULL,NULL,NULL
2690,POSTCASH,0,1,RT,2021-05-10 00:00:00,2021-05-11 00:00:00,1879,ACH051021,USD,1012.8,1012.8,NULL,NULL,NULL
2691,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,1712,ACH051221,USD,976.64,976.64,NULL,NULL,NULL
2692,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,1585,CK 129822,USD,4352,4352,NULL,NULL,NULL
2693,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,1500,CK L040302,USD,9642,9642,NULL,NULL,NULL
2694,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,2105,CK 009132,USD,579.6,579.6,NULL,NULL,NULL
2695,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,1124,CK 076264,USD,5405.4,5405.4,NULL,NULL,NULL
2696,POSTCASH,0,1,RT,2021-05-12 00:00:00,2021-05-12 00:00:00,1649,CK 14513,USD,1995.4,1995.4,NULL,NULL,NULL
2697,UNDO-POSTCASH,0,1,RT,2021-05-03 00:00:00,2021-05-13 00:00:00,2137,CK 005364,USD,6030.57,6030.57,NULL,NULL,NULL
2698,POSTCASH,0,5,RT,2021-05-14 00:00:00,2021-05-14 00:00:00,1577,ACH051421,USD,39998.05,39998.05,NULL,NULL,NULL
2699,POSTCASH,0,1,RT,2021-05-13 00:00:00,2021-05-14 00:00:00,2044,ACH051321,USD,2968.64,2968.64,NULL,NULL,NULL
2700,POSTCASH,0,1,RT,2021-05-13 00:00:00,2021-05-14 00:00:00,2044,ACH051321,USD,3713.84,3713.84,NULL,NULL,NULL
2701,POSTCASH,0,5,RT,2021-05-14 00:00:00,2021-05-14 00:00:00,1137,CK 705487,USD,16236.19,16236.19,NULL,NULL,NULL
2702,POSTCASH,0,2,RT,2021-05-17 00:00:00,2021-05-17 00:00:00,1577,53732R,USD,0,0,NULL,NULL,NULL
2703,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,1649,CK 14545,USD,3558,3558,NULL,NULL,NULL
2704,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,2115,CK 2234,USD,4018.75,4018.75,NULL,NULL,NULL
2705,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,2137,CK 005488,USD,6030.57,6030.57,NULL,NULL,NULL
2706,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,1565,CK 7493,USD,4541.9,4541.9,NULL,NULL,NULL
2707,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,2155,CK 8030,USD,8984.8,8984.8,NULL,NULL,NULL
2708,POSTCASH,0,1,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,1128,CK 49515,USD,6663.3,6663.3,NULL,NULL,NULL
2709,POSTCASH,0,7,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,1137,CK 705891,USD,13891.51,13891.51,NULL,NULL,NULL
2710,POSTCASH,0,3,RT,2021-05-19 00:00:00,2021-05-20 00:00:00,1114,CK 106960,USD,39798.4,39798.4,NULL,NULL,NULL
2711,UNDO-POSTCASH,0,1,RT,2021-04-23 00:00:00,2021-05-21 00:00:00,1104,ACH042321,USD,2262,2262,NULL,NULL,NULL
2712,POSTCASH,0,1,RT,2021-04-23 00:00:00,2021-05-21 00:00:00,1104,42321,USD,2262,2262,NULL,NULL,NULL
2713,POSTCASH,0,1,RT,2021-05-20 00:00:00,2021-05-21 00:00:00,2114,CK 0972,USD,693.6,693.6,NULL,NULL,NULL
2714,POSTCASH,0,1,RT,2021-05-21 00:00:00,2021-05-24 00:00:00,1577,ACH052121,USD,2120.6,2120.6,NULL,NULL,NULL
2715,POSTCASH,0,1,RT,2021-05-21 00:00:00,2021-05-24 00:00:00,1455,ACH052121,USD,7452,7452,NULL,NULL,NULL
2716,POSTCASH,0,2,RT,2021-05-24 00:00:00,2021-05-24 00:00:00,2044,ACH052421,USD,13010.3,13010.3,NULL,NULL,NULL
2717,POSTCASH,0,1,RT,2021-05-24 00:00:00,2021-05-24 00:00:00,1466,CK 11395,USD,2849.51,2849.51,NULL,NULL,NULL
2718,POSTCASH,0,2,RT,2021-05-25 00:00:00,2021-05-26 00:00:00,1299,WIR052521,USD,12160.71,12160.71,NULL,NULL,NULL
2719,POSTCASH,0,1,RT,2021-05-27 00:00:00,2021-05-27 00:00:00,1645,CK 2313,USD,3245.31,3245.31,NULL,NULL,NULL
2720,POSTCASH,0,1,RT,2021-05-27 00:00:00,2021-05-27 00:00:00,2137,CK 005518,USD,250,250,NULL,NULL,NULL
2721,POSTCASH,0,1,RT,2021-05-27 00:00:00,2021-05-27 00:00:00,2118,CK 00458582,USD,3788.85,3788.85,NULL,NULL,NULL
