ReceiptID,BuySellNo,Amount,FxAmount,CurrencyCd,CheckNo,PaymentDt,EntryDt,DiscountAmt,LedgerID,PostingType,Reference,DepositDate,ARBatchNo
10192,51955,2284.62,2284.62,USD,CK 97724,2019-07-08 00:00:00,2019-07-08 00:00:00,0,NULL,CRE,,NULL,1860
10193,51980,3348.92,3348.92,USD,CK 97724,2019-07-08 00:00:00,2019-07-08 00:00:00,0,NULL,CRE,,NULL,1860
10194,51938,5115.2,5115.2,USD,CK 97724,2019-07-08 00:00:00,2019-07-08 00:00:00,0,NULL,CRE,,NULL,1860
10195,51983,4450.34,4450.34,USD,CK 97724,2019-07-08 00:00:00,2019-07-08 00:00:00,0,NULL,CRE,,NULL,1860
10196,51974,4128,4128,USD,CK 97724,2019-07-08 00:00:00,2019-07-08 00:00:00,0,NULL,CRE,,NULL,1860
10197,51969,2181.4,2181.4,USD,WIRE7-10-19,2019-07-10 00:00:00,2019-07-10 00:00:00,0,NULL,CRE,,NULL,1862
10198,51893,1352,1352,USD,CK 6718,2019-07-12 00:00:00,2019-07-12 00:00:00,0,NULL,CRE,,NULL,1863
10199,51891,2723.2,2723.2,USD,CK 1105,2019-07-12 00:00:00,2019-07-12 00:00:00,0,NULL,CRE,,NULL,1864
10200,52002,5545.8,5545.8,USD,CK 5298,2019-07-12 00:00:00,2019-07-12 00:00:00,0,NULL,CRE,,NULL,1865
10201,51887,4196,4196,USD,CK 224862,2019-07-12 00:00:00,2019-07-12 00:00:00,0,NULL,CRE,,NULL,1866
10202,51898,4753.45,4753.45,USD,CK 224862,2019-07-12 00:00:00,2019-07-12 00:00:00,0,NULL,CRE,,NULL,1866
10203,51945,5418.4,5418.4,USD,CK 5308,2019-07-16 00:00:00,2019-07-16 00:00:00,0,NULL,CRE,,NULL,1867
10204,51982,2466.1,2466.1,USD,CK 5308,2019-07-16 00:00:00,2019-07-16 00:00:00,0,NULL,CRE,,NULL,1867
10205,51919,4140.02,4140.02,USD,CK 669992,2019-07-16 00:00:00,2019-07-16 00:00:00,0,1050,UAC,,NULL,1869
10206,51950,1744.21,1744.21,USD,CK 669992,2019-07-16 00:00:00,2019-07-16 00:00:00,0,1050,UAC,,NULL,1869
10207,51960,1755.42,1755.42,USD,CK 669992,2019-07-16 00:00:00,2019-07-16 00:00:00,0,1050,UAC,,NULL,1869
10208,51954,951.65,951.65,USD,CK 669992,2019-07-16 00:00:00,2019-07-16 00:00:00,0,1050,UAC,,NULL,1870
10209,51935,1255.2,1255.2,USD,DEP 7-16-19,2019-07-16 00:00:00,2019-07-16 00:00:00,0,NULL,CRE,,NULL,1871
10210,51984,8198.56,8198.56,USD,CK 25474,2019-07-19 00:00:00,2019-07-19 00:00:00,0,NULL,CRE,,NULL,1872
10211,51989,4850.4,4850.4,USD,CK 1173,2019-07-22 00:00:00,2019-07-22 00:00:00,0,NULL,CRE,,NULL,1873
10212,51988,1702,1702,USD,ACH 7-23-19,2019-07-23 00:00:00,2019-07-23 00:00:00,0,NULL,CRE,,NULL,1874
10213,51823,5088.44,5088.44,USD,CK 62807133,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1875
10214,51972,1580.18,1580.18,USD,CK 70466,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1876
10215,51968,6486.4,6486.4,USD,CK 26415,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1877
10216,51792,6882,6882,USD,CK 36719,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1878
10217,51942,7621.08,7621.08,USD,CK 36719,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1878
10218,51897,708.38,708.38,USD,CK 19820,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1879
10219,51954,876.05,876.05,USD,CK 670374,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1880
10220,51966,1919.6,1919.6,USD,CK 670374,2019-07-26 00:00:00,2019-07-26 00:00:00,0,NULL,CRE,,NULL,1880
10221,51953,1690.3,1690.3,USD,CK 97958,2019-07-26 00:00:00,2019-07-26 00:00:00,0,1051,UAC,,NULL,1882
10222,51987,3513.9,3513.9,USD,CK 97958,2019-07-26 00:00:00,2019-07-26 00:00:00,0,1051,UAC,,NULL,1882
10223,51993,4615.85,4615.85,USD,CK 97958,2019-07-26 00:00:00,2019-07-26 00:00:00,0,1051,UAC,,NULL,1882
10224,51956,1981.2,1981.2,USD,CK 97958,2019-07-26 00:00:00,2019-07-26 00:00:00,0,1051,UAC,,NULL,1882
10225,52017,4363.88,4363.88,USD,CK 97958,2019-07-26 00:00:00,2019-07-26 00:00:00,0,1051,UAC,,NULL,1882
10226,51976,827.56,827.56,USD,CK 168946,2019-07-31 00:00:00,2019-07-31 00:00:00,0,NULL,CRE,,NULL,1883
10227,51943,3394.75,3394.75,USD,CK 36944,2019-07-31 00:00:00,2019-07-31 00:00:00,0,NULL,CRE,,NULL,1884
10228,51915,3395.66,3395.66,USD,CK 670864,2019-07-31 00:00:00,2019-07-31 00:00:00,0,NULL,CRE,,NULL,1885
10229,51933,2391.01,2391.01,USD,CK 670864,2019-07-31 00:00:00,2019-07-31 00:00:00,0,NULL,CRE,,NULL,1885
10230,51886,2829.4,2829.4,USD,WIRE 8-2-19,2019-08-02 00:00:00,2019-08-02 00:00:00,0,NULL,CRE,,NULL,1886
10231,51948,4117,4117,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10232,52017,920.56,920.56,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10233,52037,4435.46,4435.46,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10234,52016,4466.4,4466.4,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10235,51997,4896.7,4896.7,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10236,51975,3976,3976,USD,CK98077,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1887
10237,52015,4125,4125,USD,CK 35418,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1888
10238,52093,1710,1710,USD,CK 9085,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1889
10239,51961,5668,5668,USD,CK 5349,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1890
10240,51907,6989.2,6989.2,USD,CK 20013546,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1891
10241,51990,9973.96,9973.96,USD,CK 20013586,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1892
10242,51973,5462.24,5462.24,USD,CK 45255,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1893
10243,52007,6829.5,6829.5,USD,CK 671333,2019-08-07 00:00:00,2019-08-07 00:00:00,0,NULL,CRE,,NULL,1894
10244,51994,6654.6,6654.6,USD,CK 26543,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1895
10245,51892,4244.4,4244.4,USD,CK 1398,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1896
10246,52031,1818,1818,USD,CK 1398,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1896
10247,51871,613.79,613.79,USD,WIRE8-9-19,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1897
10248,51981,7198.15,7198.15,USD,WIRE8-9-19,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1897
10249,52001,1578,1578,USD,ACH 8-12-19,2019-08-12 00:00:00,2019-08-12 00:00:00,0,NULL,CRE,,NULL,1898
10250,52041,1894.3,1894.3,USD,DEP 8-9-19,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1899
10251,52041,-1894.3,-1894.3,USD,DEP 8-9-19,2019-08-09 00:00:00,2019-08-12 10:39:20,0,NULL,CRE,UNDO 10250,NULL,1900
10252,52041,1800,1800,USD,DEP 7-10-19,2019-08-12 00:00:00,2019-08-12 00:00:00,0,1049,UAC,,NULL,1901
10253,52041,1894.3,1894.3,USD,DEP 8-9-19,2019-08-09 00:00:00,2019-08-09 00:00:00,0,NULL,CRE,,NULL,1902
10254,51962,5616,5616,USD,CK 5367,2019-08-14 00:00:00,2019-08-14 00:00:00,0,NULL,CRE,,NULL,1903
10255,52011,5543.2,5543.2,USD,CK 5367,2019-08-14 00:00:00,2019-08-14 00:00:00,0,NULL,CRE,,NULL,1903
10256,52033,10800.4,10800.4,USD,CK 8311,2019-08-14 00:00:00,2019-08-14 00:00:00,0,NULL,CRE,,NULL,1904
10257,52038,4021,4021,USD,WIRE8-14-19,2019-08-14 00:00:00,2019-08-14 00:00:00,0,NULL,CRE,,NULL,1905
10258,51992,1561.41,1561.41,USD,CK 45337,2019-08-16 00:00:00,2019-08-16 00:00:00,0,NULL,CRE,,NULL,1906
10259,51879,4040.4,4040.4,USD,CK 19980,2019-08-16 00:00:00,2019-08-16 00:00:00,0,NULL,CRE,,NULL,1907
10260,51995,6423.2,6423.2,USD,ACH 8-19-19,2019-08-19 00:00:00,2019-08-19 00:00:00,0,NULL,CRE,,NULL,1908
10261,52039,2826.9,2826.9,USD,WIRE8-20-19,2019-08-20 00:00:00,2019-08-20 00:00:00,0,NULL,CRE,,NULL,1909
10262,52044,6900,6900,USD,CK 26633,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1910
10263,52036,7041.6,7041.6,USD,CK 26633,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1910
10264,51946,5083,5083,USD,CK 5371,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1911
10265,51979,3710.4,3710.4,USD,CK 25603,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1912
10266,51959,1518.94,1518.94,USD,CK 672059,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1913
10267,51958,1584.64,1584.64,USD,CK 672059,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1913
10268,52103,7036,7036,USD,ACH 7-10-19,2019-08-23 00:00:00,2019-08-23 00:00:00,0,1052,UAC,,NULL,1915
10269,51937,5064,5064,USD,ACH 8-23-19,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1917
10270,51931,279.84,279.84,USD,ACH 8-23-19,2019-08-23 00:00:00,2019-08-23 00:00:00,0,NULL,CRE,,NULL,1917
10271,52012,8991.3,8991.3,USD,WIRE8-23-19,2019-08-26 00:00:00,2019-08-26 00:00:00,0,1053,UAC,,NULL,1918
10272,51899,5885.1,5885.1,USD,WIRE8-23-19,2019-08-26 00:00:00,2019-08-26 00:00:00,0,1053,UAC,,NULL,1918
10273,52008,5089.6,5089.6,USD,WIRE8-23-19,2019-08-26 00:00:00,2019-08-26 00:00:00,0,1053,UAC,,NULL,1918
10274,52014,1481.43,1481.43,USD,CK 45435,2019-08-26 00:00:00,2019-08-26 00:00:00,0,NULL,CRE,,NULL,1919
10275,52097,4334.4,4334.4,USD,CK 20013762,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1920
10276,52050,3940.6,3940.6,USD,CK 25611,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1921
10277,52061,1279.8,1279.8,USD,CK 25611,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1921
10278,52047,7255,7255,USD,CK 26693,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1922
10279,52032,1995.4,1995.4,USD,CK 672592,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1923
10280,51669,2097.76,2097.76,USD,CK 672592,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1923
10281,52062,13622.4,13622.4,USD,CK 672592,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1923
10282,51999,1497.77,1497.77,USD,CK 70555,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1924
10283,52005,1408.5,1408.5,USD,CK 70555,2019-08-29 00:00:00,2019-08-29 00:00:00,0,NULL,CRE,,NULL,1924
10284,51951,605.77,605.77,USD,CK 19069,2019-09-03 00:00:00,2019-09-03 00:00:00,0,NULL,CRE,,NULL,1925
10285,52003,1434,1434,USD,CK 45485,2019-09-03 00:00:00,2019-09-03 00:00:00,0,NULL,CRE,,NULL,1926
10286,52027,4173.8,4173.8,USD,CK 1600,2019-09-03 00:00:00,2019-09-03 00:00:00,0,NULL,CRE,,NULL,1927
10287,51986,2821,2821,USD,CK 8157,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1928
10288,52060,10584.6,10584.6,USD,CK 8342,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1929
10289,52072,5603,5603,USD,CK 5393,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1930
10290,52021,1645.6,1645.6,USD,CK 97958,2019-09-05 00:00:00,2019-09-05 00:00:00,0,1051,UAC,,NULL,1931
10291,52021,3521.66,3521.66,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10292,52022,5679.8,5679.8,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10293,52053,2875.31,2875.31,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10294,52065,3824.8,3824.8,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10295,52094,3932,3932,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10296,52023,5557.72,5557.72,USD,CK 98458,2019-09-05 00:00:00,2019-09-05 00:00:00,0,NULL,CRE,,NULL,1932
10297,52058,7446.4,7446.4,USD,CK 123200,2019-09-09 00:00:00,2019-09-09 00:00:00,0,NULL,CRE,,NULL,1933
10298,52074,5613.4,5613.4,USD,CK 5406,2019-09-10 00:00:00,2019-09-10 00:00:00,0,NULL,CRE,,NULL,1936
10299,51985,1318.61,1318.61,USD,CK 45522,2019-09-10 00:00:00,2019-09-10 00:00:00,0,NULL,CRE,,NULL,1937
10300,51894,1684.85,1684.85,USD,CK 45522,2019-09-10 00:00:00,2019-09-10 00:00:00,0,NULL,CRE,,NULL,1937
10301,52132,1216.8,1216.8,USD,CK 4396,2019-09-10 00:00:00,2019-09-10 00:00:00,0,NULL,CRE,,NULL,1938
10302,51928,847.5,847.5,USD,CK 673330,2019-09-10 00:00:00,2019-09-10 00:00:00,0,NULL,CRE,,NULL,1939
10303,52099,2159.63,2159.63,USD,WIRE9-11-19,2019-09-11 00:00:00,2019-09-11 00:00:00,0,NULL,CRE,,NULL,1940
10304,52081,2191.82,2191.82,USD,WIRE9-11-19,2019-09-11 00:00:00,2019-09-11 00:00:00,0,NULL,CRE,,NULL,1940
10305,52080,2152.09,2152.09,USD,WIRE9-11-19,2019-09-11 00:00:00,2019-09-11 00:00:00,0,NULL,CRE,,NULL,1940
10306,52057,2302.49,2302.49,USD,WIRE9-11-19,2019-09-11 00:00:00,2019-09-11 00:00:00,0,NULL,CRE,,NULL,1940
10307,52095,8557,8557,USD,ACH 9-16-19,2019-09-16 00:00:00,2019-09-16 00:00:00,0,NULL,CRE,,NULL,1941
10308,52046,12345.44,12345.44,USD,ACH 9-16-19,2019-09-16 00:00:00,2019-09-16 00:00:00,0,NULL,CRE,,NULL,1941
10309,52020,8471,8471,USD,ACH 9-16-19,2019-09-16 00:00:00,2019-09-16 00:00:00,0,NULL,CRE,,NULL,1941
10310,52135,2427.39,2427.39,USD,CK 713655,2019-09-13 00:00:00,2019-09-13 00:00:00,0,NULL,CRE,,NULL,1942
10311,52000,9814.76,9814.76,USD,CK 55967,2019-09-13 00:00:00,2019-09-13 00:00:00,0,NULL,CRE,,NULL,1943
10312,52115,5848.36,5848.36,USD,CK 98560,2019-09-13 00:00:00,2019-09-13 00:00:00,0,NULL,CRE,,NULL,1944
10313,52158,5004.86,5004.86,USD,CK 98560,2019-09-13 00:00:00,2019-09-13 00:00:00,0,NULL,CRE,,NULL,1944
10314,52117,658.95,658.95,USD,CK 98560,2019-09-13 00:00:00,2019-09-13 00:00:00,0,NULL,CRE,,NULL,1944
10315,52018,5585.58,5585.58,USD,CK 45574,2019-09-18 00:00:00,2019-09-18 00:00:00,0,NULL,CRE,,NULL,1945
10316,52085,776.65,776.65,USD,CK 45574,2019-09-18 00:00:00,2019-09-18 00:00:00,0,NULL,CRE,,NULL,1945
10317,52104,4218,4218,USD,CK 57334,2019-09-17 00:00:00,2019-09-17 00:00:00,0,NULL,CRE,,NULL,1946
10318,52086,7588.62,7588.62,USD,CK 1734,2019-09-17 00:00:00,2019-09-17 00:00:00,0,NULL,CRE,,NULL,1947
10319,52119,10712.5,10712.5,USD,CK 8354,2019-09-17 00:00:00,2019-09-17 00:00:00,0,NULL,CRE,,NULL,1948
10320,52126,10437.5,10437.5,USD,CK 8354,2019-09-17 00:00:00,2019-09-17 00:00:00,0,NULL,CRE,,NULL,1948
10321,52079,7872,7872,USD,CK 25696,2019-09-18 00:00:00,2019-09-18 00:00:00,0,NULL,CRE,,NULL,1949
10322,52073,5415.8,5415.8,USD,CK 5420,2019-09-19 00:00:00,2019-09-19 00:00:00,0,NULL,CRE,,NULL,1950
10323,52124,2153.52,2153.52,USD,CK 713722,2019-09-19 00:00:00,2019-09-19 00:00:00,0,1056,UAC,,NULL,1952
10324,51909,156.84,156.84,USD,CK 713722,2019-09-19 00:00:00,2019-09-19 00:00:00,0,1056,UAC,,NULL,1953
10325,52066,10320.81,10320.81,USD,CK 65299,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL,CRE,,NULL,1954
10326,52145,1332,1332,USD,ACH 9-23-19,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL,CRE,,NULL,1955
10327,52026,8479.6,8479.6,USD,ACH 9-23-19,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL,CRE,,NULL,1956
10328,52088,10951.13,10951.13,USD,ACH 9-23-19,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL,CRE,,NULL,1956
10329,52109,522.15,522.15,USD,CK 63669772,2019-09-26 00:00:00,2019-09-26 00:00:00,0,NULL,CRE,,NULL,1957
10330,52056,1585.44,1585.44,USD,CK 45671,2019-09-26 00:00:00,2019-09-26 00:00:00,0,1057,UAC,,NULL,1959
10331,52078,3381.33,3381.33,USD,CK 45671,2019-09-26 00:00:00,2019-09-26 00:00:00,0,1057,UAC,,NULL,1959
10332,52076,5535.4,5535.4,USD,CK 5430,2019-09-26 00:00:00,2019-09-26 00:00:00,0,NULL,CRE,,NULL,1960
10333,51990,3240.27,3240.27,USD,CK 20013961,2019-09-26 00:00:00,2019-09-26 00:00:00,0,NULL,CRE,,NULL,1961
10334,52030,1194.07,1194.07,USD,CK 45671,2019-09-27 00:00:00,2019-09-27 00:00:00,0,1057,UAC,,NULL,1962
10335,52165,1164.8,1164.8,USD,CK 12324,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1963
10336,52131,3179.55,3179.55,USD,CK 26983,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1964
10337,52067,10794.96,10794.96,USD,CK 65328,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1965
10338,52084,2719.32,2719.32,USD,CK 45712,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1966
10339,52064,993.57,993.57,USD,CK 45712,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1966
10340,52102,1480.15,1480.15,USD,CK 45712,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1966
10341,52082,1658.87,1658.87,USD,CK 45712,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1966
10342,52177,1722,1722,USD,CK 12281,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1967
10343,52028,3755.2,3755.2,USD,CK 1890,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1968
10344,52166,5452.2,5452.2,USD,CK 5441,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1969
10345,52075,5496.4,5496.4,USD,CK 5441,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1969
10346,52181,10417.5,10417.5,USD,CK 8392,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1970
10347,52006,2913.4,2913.4,USD,CK 19259,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1971
10348,52133,7365.13,7365.13,USD,WIRE10-1-19,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1972
10349,52120,2270.12,2270.12,USD,WIRE10-1-19,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1972
10350,52134,7308,7308,USD,WIRE10-1-19,2019-10-01 00:00:00,2019-10-01 00:00:00,0,NULL,CRE,,NULL,1972
10351,52209,2528.4,2528.4,USD,ACH10-2-19,2019-10-02 00:00:00,2019-10-02 00:00:00,0,NULL,CRE,,NULL,1973
10352,52210,2049.6,2049.6,USD,ACH10-2-19,2019-10-02 00:00:00,2019-10-02 00:00:00,0,NULL,CRE,,NULL,1973
10353,52105,11949.45,11949.45,USD,ACH10-7-19,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1974
10354,52096,1269.94,1269.94,USD,CK 45752,2019-10-07 00:00:00,2019-10-07 00:00:00,0,NULL,CRE,,NULL,1975
10355,52083,1344.19,1344.19,USD,CK 45752,2019-10-07 00:00:00,2019-10-07 00:00:00,0,NULL,CRE,,NULL,1975
10356,52087,1013.1,1013.1,USD,CK 45752,2019-10-07 00:00:00,2019-10-07 00:00:00,0,NULL,CRE,,NULL,1975
10357,51977,801.06,801.06,USD,CK 170299,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1976
10358,52197,4709.64,4709.64,USD,CK 25766,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1977
10359,52178,2002.05,2002.05,USD,CK 675116,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1978
10360,52167,5746,5746,USD,CK 5454,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1979
10361,51908,1520.25,1520.25,USD,WIRE10-8-20,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,1980
10362,52110,838.46,838.46,USD,CK 9777,2019-10-11 00:00:00,2019-10-11 00:00:00,0,NULL,CRE,,NULL,1981
10363,52171,8612.9,8612.9,USD,ACH10-15-19,2019-10-15 00:00:00,2019-10-15 00:00:00,0,NULL,CRE,,NULL,1982
10364,52136,12398.4,12398.4,USD,ACH10-15-19,2019-10-15 00:00:00,2019-10-15 00:00:00,0,NULL,CRE,,NULL,1982
10365,52172,9017.53,9017.53,USD,ACH10-15-19,2019-10-15 00:00:00,2019-10-15 00:00:00,0,NULL,CRE,,NULL,1982
10366,52106,11521.99,11521.99,USD,AVH10-15-19,2019-10-15 00:00:00,2019-10-15 00:00:00,0,NULL,CRE,,NULL,1983
10367,52230,2327.36,2327.36,USD,ACG10-16-19,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1984
10368,52139,2301.08,2301.08,USD,CK 45794,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1985
10369,52116,1545.98,1545.98,USD,CK 45794,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1985
10370,52164,18315,18315,USD,CK 675872,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1986
10371,52127,10227.5,10227.5,USD,CK 8420,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1987
10372,52168,5283.2,5283.2,USD,CK 5464,2019-10-16 00:00:00,2019-10-16 00:00:00,0,NULL,CRE,,NULL,1988
10373,52098,7373.96,7373.96,USD,ACH10-23-19,2019-10-23 00:00:00,2019-10-23 00:00:00,0,NULL,CRE,,NULL,1989
10374,52183,4708.8,4708.8,USD,ACJ10-21-19,2019-10-21 00:00:00,2019-10-21 00:00:00,0,NULL,CRE,,NULL,1990
10375,52192,8429.6,8429.6,USD,ACH10-22-19,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1991
10376,52198,8106,8106,USD,ACH10-22-19,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1991
10377,52235,9057.95,9057.95,USD,ACH10-22-19,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1991
10378,52068,10623.86,10623.86,USD,CK 52388,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1992
10379,52182,1170.66,1170.66,USD,CK 27175,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1993
10380,52237,5049.6,5049.6,USD,CK 25812,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1994
10381,52173,2047,2047,USD,CK 25812,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1994
10382,52179,1070,1070,USD,CK 34558,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1995
10383,52194,10215,10215,USD,CK 8433,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1996
10384,52155,3574,3574,USD,CK 2089,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1997
10385,52137,1164.27,1164.27,USD,CK 45838,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1998
10386,52130,914.17,914.17,USD,CK 45838,2019-10-22 00:00:00,2019-10-22 00:00:00,0,NULL,CRE,,NULL,1998
10387,52029,3874.2,3874.2,USD,CK 2152,2019-10-25 00:00:00,2019-10-25 00:00:00,0,NULL,CRE,,NULL,1999
10388,52157,2153.52,2153.52,USD,WIRE10-25-1,2019-10-25 00:00:00,2019-10-25 00:00:00,0,NULL,CRE,,NULL,2000
10389,52188,7130.27,7130.27,USD,WIRE10-25-1,2019-10-25 00:00:00,2019-10-25 00:00:00,0,NULL,CRE,,NULL,2000
10390,52199,2032.78,2032.78,USD,WIRE10-25-1,2019-10-25 00:00:00,2019-10-25 00:00:00,0,NULL,CRE,,NULL,2000
10391,52160,1190.2,1190.2,USD,CK 27062,2019-10-08 00:00:00,2019-10-08 00:00:00,0,NULL,CRE,,NULL,2001
10392,52070,10657.79,10657.79,USD,CK 65421,2019-10-28 00:00:00,2019-10-28 00:00:00,0,NULL,CRE,,NULL,2002
